OID_,Field1,ID2,lat,long,el,RASTERVALU,VAT_Mapuni,VAT_Mapu_1,muaggatt_O,muaggatt_m,muaggatt_1,muaggatt_2,muaggatt_s,muaggatt_3,muaggatt_b,muaggatt_w,muaggatt_4,muaggatt_f,muaggatt_5,muaggatt_p,muaggatt_a,muaggatt_6,muaggatt_7,muaggatt_8,muaggatt_d,muaggatt_9,muaggatt_h,muaggatt_i,muaggat_10,muaggatt_n,muaggat_11,muaggatt_e,muaggat_12,muaggat_13,muaggat_14,muaggat_15,muaggat_16,muaggat_17,muaggat_18,muaggat_19,muaggat_20,muaggat_21,muaggat_22,muaggatt_u,muaggat_23,muaggat_24,muaggat_25,muaggat_26,muaggat_27,component_,component1,componen_1,componen_2,componen_3,componen_4,componen_5,componen_6,componen_7,componen_8,componen_9,compone_10,compone_11,compone_12,compone_13,compone_14,compone_15,compone_16,compone_17,compone_18,compone_19,compone_20,compone_21,compone_22,compone_23,compone_24,compone_25,compone_26,compone_27,compone_28,compone_29,compone_30,compone_31,compone_32,compone_33,compone_34,compone_35,compone_36,compone_37,compone_38,compone_39,compone_40,compone_41,compone_42,compone_43,compone_44,compone_45,compone_46,compone_47,compone_48,compone_49,compone_50,compone_51,compone_52,compone_53,compone_54,compone_55,compone_56,compone_57,compone_58,compone_59,compone_60,compone_61,compone_62,compone_63,compone_64,compone_65,compone_66,compone_67,compone_68,compone_69,compone_70,compone_71,compone_72,compone_73,compone_74,compone_75,compone_76,compone_77,compone_78,compone_79,compone_80,compone_81,compone_82,compone_83,compone_84,compone_85,compone_86,compone_87,compone_88,compone_89,compone_90,compone_91,compone_92,compone_93,compone_94,compone_95,compone_96,compone_97,compone_98,compone_99,compon_100,compon_101,compon_102,compon_103,compon_104,compon_105,compon_106,compon_107,compon_108
555,1257,100254943,47.761169433600003,-122.477119535000000,.,74193.0000000,231310.000000000000000,74193,5362,23,"Kapowsin gravelly ashy loam, 6 to 15 percent slopes",-9999,10.0000000,9.5000000,-9999,50,50,None,None,6,6.0500002,10.8900003,13.5699997,14.1899996,Moderately well drained,Moderately well drained,B,-9999,100,3,85,Somewhat limited,Very limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Poor,Fair,Somewhat limited,0.2590000,Moderate,6,1.0000000,74193,17922,-9999,2,-9999,Dupont,Series,No,-9999,-9999,0.0000000,0.0000000,1.0000000,30,30,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Neither wooded nor farmable under natural conditions,Yes,Very poorly drained,15.0000000,180.0000000,275.0000000,180,0,180,"depressions, plains, troughs",-9999.0000000,-9999.0000000,-9999.0000000,9.0000000,10.0000000,11.0000000,762,1016,1270,-9999,-9999,-9999,150,185,220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Diatomaceous, euic, mesic Limnic Haplosaprists",Histosols,Saprists,Haplosaprists,Limnic Haplosaprists,not used,not used,not used,euic,mesic,Typic,mesic,eleventh edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74193,21008972
556,1258,100349458,47.125488833299997,-122.449453332999994,.,74706.0000000,1143046.000000000000000,74706,6550,41A,Spanaway gravelly sandy loam,-9999,3.0000000,2.8000000,-9999,-9999,-9999,None,None,0,3.0000000,5.3800001,7.3800001,9.3800001,Somewhat excessively drained,Somewhat excessively drained,A,4,85,4,93,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Not limited,0.0000000,Slight,0,1.0000000,74706,21307,-9999,8,-9999,Spana,Series,No,-9999,-9999,0.0000000,1.0000000,2.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,Somewhat poorly drained,60.0000000,120.0000000,180.0000000,180,0,180,depressions,-9999.0000000,-9999.0000000,-9999.0000000,10.0000000,10.0000000,10.0000000,889,1270,1651,-9999,-9999,-9999,-9999,-9999,-9999,4,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74706,21076692
557,1259,100349810,47.125549999999997,-122.449579999999997,.,74706.0000000,1143046.000000000000000,74706,6550,41A,Spanaway gravelly sandy loam,-9999,3.0000000,2.8000000,-9999,-9999,-9999,None,None,0,3.0000000,5.3800001,7.3800001,9.3800001,Somewhat excessively drained,Somewhat excessively drained,A,4,85,4,93,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Not limited,0.0000000,Slight,0,1.0000000,74706,21307,-9999,8,-9999,Spana,Series,No,-9999,-9999,0.0000000,1.0000000,2.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,Somewhat poorly drained,60.0000000,120.0000000,180.0000000,180,0,180,depressions,-9999.0000000,-9999.0000000,-9999.0000000,10.0000000,10.0000000,10.0000000,889,1270,1651,-9999,-9999,-9999,-9999,-9999,-9999,4,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74706,21076692
558,1260,100408079,47.651671666699997,-122.416695000000004,.,3064840.0000000,108502.000000000000000,3064840,5497,3059,"Alderwood-Everett-Urban land complex, 12 to 35 percent slopes",-9999,25.0000000,22.7000008,-9999,65,-9999,-9999,None,5,2.5999999,4.6599998,7.2700000,8.3599997,Moderately well drained,Moderately well drained,A,-9999,100,6,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,0.9690000,Severe,5,1.0000000,3064840,18326,-9999,20,-9999,Urban land,Miscellaneous area,Yes,-9999,-9999,12.0000000,25.0000000,35.0000000,15,15,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3064840,21113674
559,1261,100408266,47.645021666700003,-122.416746666999998,.,3064840.0000000,89350.000000000000000,3064841,5498,3060,"Alderwood-Everett-Urban land complex, 35 to 60 percent slopes",-9999,45.0000000,42.7999992,-9999,65,-9999,-9999,None,5,2.5999999,4.6599998,7.2700000,8.3599997,Moderately well drained,Moderately well drained,A,-9999,100,7,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,5,1.0000000,3064841,18331,-9999,20,-9999,Urban land,Miscellaneous area,Yes,-9999,-9999,35.0000000,45.0000000,60.0000000,15,15,15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3064841,21113679
560,1264,100748581,47.600863333299998,-122.172979999999995,.,1389430.0000000,152526.000000000000000,1389431,5436,KpD,"Kitsap silt loam, 15 to 30 percent slopes",-9999,23.0000000,22.3999996,-9999,69,69,None,None,2,4.8800001,9.6300001,19.1299992,28.6299992,Moderately well drained,Moderately well drained,C,-9999,100,4,97,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Severe,3,1.0000000,1389431,18106,-9999,1,-9999,Bellingham,Series,No,-9999,-9999,0.0000000,3.0000000,8.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Yes,Poorly drained,0.0000000,60.0000000,180.0000000,180,0,180,depressions,-9999.0000000,-9999.0000000,-9999.0000000,10.0000000,10.0000000,10.0000000,940,940,940,-9999,-9999,-9999,-9999,-9999,-9999,6,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389431,20797296
561,1265,100801304,48.546412208500001,-121.431906558999998,.,74792.0000000,92046.000000000000000,74792,2324,159,"Wiseman channery sandy loam, 0 to 8 percent slopes",-9999,4.0000000,4.0000000,-9999,-9999,-9999,None,None,0,2.4400001,3.4400001,5.4400001,7.4400001,Somewhat excessively drained,Somewhat excessively drained,B,-9999,100,4,100,Not limited,Not limited,Not limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Not limited,Fair,Fair,Not limited,0.0000000,Slight,0,1.0000000,74792,9035,-9999,100,-9999,Wiseman,Series,Yes,-9999,-9999,0.0000000,4.0000000,8.0000000,-9999,-9999,-9999,-9999,5,56,5,-9999,-9999,-9999,-9999,No,Somewhat excessively drained,61.0000000,168.0000000,274.0000000,180,0,180,"alluvial fans, alluvial plains",-9999.0000000,0.2300000,-9999.0000000,9.0000000,9.0000000,9.0000000,1016,1461,1905,-9999,-9999,-9999,180,180,180,4,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,B,Moderate,Low,"Sandy-skeletal, mixed, mesic Dystric Xerorthents",Entisols,Orthents,Xerorthents,Dystric Xerorthents,sandy-skeletal,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74792,21076997
562,1266,100830971,47.158794499999999,-122.273858333000007,.,74666.0000000,709800.000000000000000,74666,6510,19C,"Kapowsin gravelly ashy loam, 6 to 15 percent slopes",-9999,10.0000000,9.5000000,-9999,50,50,None,None,6,6.0500002,10.8900003,13.5699997,14.1899996,Moderately well drained,Moderately well drained,B,-9999,100,3,85,Somewhat limited,Very limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Poor,Fair,Somewhat limited,0.2590000,Moderate,6,1.0000000,74666,21209,-9999,2,-9999,Neilton,Series,No,-9999,-9999,6.0000000,10.0000000,15.0000000,21,37,46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,Excessively drained,15.0000000,180.0000000,275.0000000,180,0,180,"outwash terraces, plains",-9999.0000000,-9999.0000000,-9999.0000000,9.0000000,10.0000000,11.0000000,762,1016,1270,-9999,-9999,-9999,150,185,220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Sandy-skeletal, mixed, mesic Dystric Xerorthents",Entisols,Orthents,Xerorthents,Dystric Xerorthents,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,eleventh edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74666,21076500
563,1267,100831081,47.157649999999997,-122.270278332999993,.,74666.0000000,709800.000000000000000,74666,6510,19C,"Kapowsin gravelly ashy loam, 6 to 15 percent slopes",-9999,10.0000000,9.5000000,-9999,50,50,None,None,6,6.0500002,10.8900003,13.5699997,14.1899996,Moderately well drained,Moderately well drained,B,-9999,100,3,85,Somewhat limited,Very limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Poor,Fair,Somewhat limited,0.2590000,Moderate,6,1.0000000,74666,21209,-9999,2,-9999,Neilton,Series,No,-9999,-9999,6.0000000,10.0000000,15.0000000,21,37,46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,Excessively drained,15.0000000,180.0000000,275.0000000,180,0,180,"outwash terraces, plains",-9999.0000000,-9999.0000000,-9999.0000000,9.0000000,10.0000000,11.0000000,762,1016,1270,-9999,-9999,-9999,150,185,220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Sandy-skeletal, mixed, mesic Dystric Xerorthents",Entisols,Orthents,Xerorthents,Dystric Xerorthents,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,eleventh edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74666,21076500
564,1268,100831166,47.663170000000001,-122.421045000000007,.,3064840.0000000,52918.000000000000000,3064842,5499,3061,"Alderwood-Everett complex, 0 to 12 percent slopes",-9999,5.0000000,4.5999999,-9999,65,-9999,None,None,10,2.6700001,4.7300000,7.3000002,8.2200003,Moderately well drained,Moderately well drained,A,-9999,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.1360000,Moderate,10,1.0000000,3064842,18336,-9999,5,-9999,Kitsap,Series,No,-9999,-9999,0.0000000,5.0000000,12.0000000,30,61,91,-9999,5,56,5,-9999,-9999,-9999,-9999,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,-9999,-9999,-9999,180,210,240,4,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3064842,21113685
565,1269,100844967,47.381774999999998,-122.317221666999998,.,1389410.0000000,1135522.000000000000000,1389406,5412,AgB,"Alderwood gravelly sandy loam, 0 to 8 percent slopes",-9999,2.0000000,1.9000000,-9999,65,-9999,None,None,10,2.9500000,5.3000002,8.4499998,8.8599997,Moderately well drained,Moderately well drained,B,-9999,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.1010000,Slight,10,1.0000000,1389406,18290,-9999,85,-9999,Alderwood,Series,Yes,-9999,-9999,0.0000000,2.0000000,8.0000000,30,91,91,-9999,3,56,5,-9999,-9999,-9999,-9999,No,Moderately well drained,15.0000000,180.0000000,245.0000000,180,0,180,"hills, plains, ridges",-9999.0000000,0.2300000,-9999.0000000,9.0000000,10.0000000,11.0000000,635,1080,1524,-9999,-9999,-9999,160,200,240,4,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389406,20797133
566,1270,100845021,47.381846666700000,-122.317229999999995,.,1389410.0000000,1135522.000000000000000,1389406,5412,AgB,"Alderwood gravelly sandy loam, 0 to 8 percent slopes",-9999,2.0000000,1.9000000,-9999,65,-9999,None,None,10,2.9500000,5.3000002,8.4499998,8.8599997,Moderately well drained,Moderately well drained,B,-9999,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.1010000,Slight,10,1.0000000,1389406,18290,-9999,85,-9999,Alderwood,Series,Yes,-9999,-9999,0.0000000,2.0000000,8.0000000,30,91,91,-9999,3,56,5,-9999,-9999,-9999,-9999,No,Moderately well drained,15.0000000,180.0000000,245.0000000,180,0,180,"hills, plains, ridges",-9999.0000000,0.2300000,-9999.0000000,9.0000000,10.0000000,11.0000000,635,1080,1524,-9999,-9999,-9999,160,200,240,4,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389406,20797133
567,1271,100891304,48.788045149600002,-122.191364652999994,.,75082.0000000,314376.000000000000000,75082,108,22,"Briscot silt loam, drained, 0 to 2 percent slopes",-9999,1.0000000,1.0000000,-9999,60,60,Occasional,Occasional,1,5.4000001,9.6499996,18.1499996,26.6499996,Poorly drained,Poorly drained,C,-9999,100,3,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Somewhat limited,0.0210000,Slight,92,1.0000000,75082,568,-9999,90,-9999,Briscot,Series,Yes,-9999,drained,0.0000000,1.0000000,2.0000000,-9999,-9999,-9999,-9999,5,56,5,-9999,-9999,-9999,-9999,Yes,Poorly drained,6.0000000,41.0000000,76.0000000,180,0,180,"flood plains, river valleys",-9999.0000000,0.2300000,-9999.0000000,9.0000000,10.0000000,11.0000000,762,1080,1397,-9999,-9999,-9999,160,185,210,3,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,Low,High,"Coarse-loamy, mixed, superactive, nonacid, mesic Fluvaquentic Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Fluvaquentic Endoaquepts,coarse-loamy,-9999,superactive,nonacid,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,75082,21088958
568,1272,100950137,48.744134000000003,-122.430582971999996,.,75041.0000000,97650.000000000000000,75041,67,159,"Squalicum-Urban land complex, 5 to 20 percent slopes",-9999,13.0000000,12.5000000,-9999,110,110,None,None,0,6.2500000,12.5000000,23.7999992,26.2000008,Moderately well drained,Moderately well drained,B,-9999,100,3,50,Somewhat limited,Somewhat limited,Not rated,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.0060000,Moderate,4,1.0000000,75041,335,-9999,50,-9999,Squalicum,Series,Yes,-9999,-9999,5.0000000,13.0000000,20.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Moderately well drained,61.0000000,122.0000000,183.0000000,180,0,180,"foothills, hillslopes",-9999.0000000,0.2300000,-9999.0000000,9.0000000,9.0000000,9.0000000,1143,1143,1143,-9999,-9999,-9999,140,180,220,3,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,Low,High,"Coarse-loamy, isotic, mesic Typic Haplorthods",Spodosols,Orthods,Haplorthods,Typic Haplorthods,coarse-loamy,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,75041,21088658
569,1273,101023660,47.528086016000003,-121.998962005999999,.,1389430.0000000,123962.000000000000000,1389434,5438,NeC,"Neilton very gravelly loamy sand, 2 to 15 percent slopes",-9999,9.0000000,8.8999996,-9999,-9999,-9999,None,None,2,1.1500000,2.1099999,3.6099999,5.1100001,Excessively drained,Excessively drained,A,-9999,100,4,98,Somewhat limited,Somewhat limited,Not rated,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.6040000,Moderate,2,1.0000000,1389434,18264,-9999,1,-9999,Norma,Series,No,-9999,-9999,0.0000000,3.0000000,8.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Yes,Poorly drained,50.0000000,150.0000000,280.0000000,180,0,180,depressions,-9999.0000000,-9999.0000000,-9999.0000000,10.0000000,10.0000000,10.0000000,762,1080,1397,-9999,-9999,-9999,-9999,-9999,-9999,6,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389434,20797301
570,1274,101028852,47.527267774599999,-121.999771949000007,.,1389430.0000000,123962.000000000000000,1389434,5438,NeC,"Neilton very gravelly loamy sand, 2 to 15 percent slopes",-9999,9.0000000,8.8999996,-9999,-9999,-9999,None,None,2,1.1500000,2.1099999,3.6099999,5.1100001,Excessively drained,Excessively drained,A,-9999,100,4,98,Somewhat limited,Somewhat limited,Not rated,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.6040000,Moderate,2,1.0000000,1389434,18264,-9999,1,-9999,Norma,Series,No,-9999,-9999,0.0000000,3.0000000,8.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Yes,Poorly drained,50.0000000,150.0000000,280.0000000,180,0,180,depressions,-9999.0000000,-9999.0000000,-9999.0000000,10.0000000,10.0000000,10.0000000,762,1080,1397,-9999,-9999,-9999,-9999,-9999,-9999,6,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389434,20797301
571,1280,101036496,48.755006428999998,-122.419747040000004,.,75041.0000000,97650.000000000000000,75041,67,159,"Squalicum-Urban land complex, 5 to 20 percent slopes",-9999,13.0000000,12.5000000,-9999,110,110,None,None,0,6.2500000,12.5000000,23.7999992,26.2000008,Moderately well drained,Moderately well drained,B,-9999,100,3,50,Somewhat limited,Somewhat limited,Not rated,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.0060000,Moderate,4,1.0000000,75041,335,-9999,50,-9999,Squalicum,Series,Yes,-9999,-9999,5.0000000,13.0000000,20.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Moderately well drained,61.0000000,122.0000000,183.0000000,180,0,180,"foothills, hillslopes",-9999.0000000,0.2300000,-9999.0000000,9.0000000,9.0000000,9.0000000,1143,1143,1143,-9999,-9999,-9999,140,180,220,3,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,Low,High,"Coarse-loamy, isotic, mesic Typic Haplorthods",Spodosols,Orthods,Haplorthods,Typic Haplorthods,coarse-loamy,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,75041,21088658
