OID_,field_1,ID2,lat,long,el,Aspect,Profilecurv,Tangentialc,Slope,PNWSRTMDEM,RASTERVALU,VAT_MapunitRaster_10m_Count,VAT_MapunitRaster_10m_MUKEY,muaggatt_OBJECTID,muaggatt_musym,muaggatt_muname,muaggatt_mustatus,muaggatt_slopegraddcp,muaggatt_slopegradwta,muaggatt_brockdepmin,muaggatt_wtdepannmin,muaggatt_wtdepaprjunmin,muaggatt_flodfreqdcd,muaggatt_flodfreqmax,muaggatt_pondfreqprs,muaggatt_aws025wta,muaggatt_aws050wta,muaggatt_aws0100wta,muaggatt_aws0150wta,muaggatt_drclassdcd,muaggatt_drclasswettest,muaggatt_hydgrpdcd,muaggatt_iccdcd,muaggatt_iccdcdpct,muaggatt_niccdcd,muaggatt_niccdcdpct,muaggatt_engdwobdcd,muaggatt_engdwbdcd,muaggatt_engdwbll,muaggatt_engdwbml,muaggatt_engstafdcd,muaggatt_engstafll,muaggatt_engstafml,muaggatt_engsldcd,muaggatt_engsldcp,muaggatt_englrsdcd,muaggatt_engcmssdcd,muaggatt_engcmssmp,muaggatt_urbrecptdcd,muaggatt_urbrecptwta,muaggatt_forpehrtdcp,muaggatt_hydclprs,muaggatt_awmmfpwwta,muaggatt_mukey,component_OBJECTID,component_comppct_l,component_comppct_r,component_comppct_h,component_compname,component_compkind,component_majcompflag,component_otherph,component_localphase,component_slope_l,component_slope_r,component_slope_h,component_slopelenusle_l,component_slopelenusle_r,component_slopelenusle_h,component_runoff,component_tfact,component_wei,component_weg,component_erocl,component_earthcovkind1,component_earthcovkind2,component_hydricon,component_hydricrating,component_drainagecl,component_elev_l,component_elev_r,component_elev_h,component_aspectccwise,component_aspectrep,component_aspectcwise,component_geomdesc,component_albedodry_l,component_albedodry_r,component_albedodry_h,component_airtempa_l,component_airtempa_r,component_airtempa_h,component_map_l,component_map_r,component_map_h,component_reannualprecip_l,component_reannualprecip_r,component_reannualprecip_h,component_ffd_l,component_ffd_r,component_ffd_h,component_nirrcapcl,component_nirrcapscl,component_nirrcapunit,component_irrcapcl,component_irrcapscl,component_irrcapunit,component_cropprodindex,component_constreeshrubgrp,component_wndbrksuitgrp,component_rsprod_l,component_rsprod_r,component_rsprod_h,component_foragesuitgrpid,component_wlgrain,component_wlgrass,component_wlherbaceous,component_wlshrub,component_wlconiferous,component_wlhardwood,component_wlwetplant,component_wlshallowwat,component_wlrangeland,component_wlopenland,component_wlwoodland,component_wlwetland,component_soilslippot,component_frostact,component_initsub_l,component_initsub_r,component_initsub_h,component_totalsub_l,component_totalsub_r,component_totalsub_h,component_hydgrp,component_corcon,component_corsteel,component_taxclname,component_taxorder,component_taxsuborder,component_taxgrtgroup,component_taxsubgrp,component_taxpartsize,component_taxpartsizemod,component_taxceactcl,component_taxreaction,component_taxtempcl,component_taxmoistscl,component_taxtempregime,component_soiltaxedition,component_castorieindex,component_flecolcomnum,component_flhe,component_flphe,component_flsoilleachpot,component_flsoirunoffpot,component_fltemik2use,component_fltriumph2use,component_indraingrp,component_innitrateleachi,component_misoimgmtgrp,component_vasoimgtgrp,component_mukey,component_cokey
432,1007,93058323,48.611550856000001,-122.233270820000001,.,323.326568599999973,0.001119907100000,0.002209309300000,21.081352234000001,188.000000000000000,74854.0000000,,74854,,66,"Heisler gravelly silt loam, 30 to 65 percent slopes",,48.0000000,48.0000000,,,,None,None,0,6.2500000,9.5000000,13.5500002,17.5499992,Well drained,Well drained,B,,100,7,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,74854,,,100,,Heisler,Series,Yes,,,30.0000000,48.0000000,65.0000000,,,,,5,86,3,,,,,No,Well drained,61.0000000,229.0000000,396.0000000,203,293,23,"mountain slopes, mountains",,0.2300000,,8.0000000,8.0000000,8.0000000,1270,1524,1778,,,,140,180,220,7,e,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,,,,B,Moderate,Moderate,"Ashy-skeletal over loamy-skeletal, glassy over isotic, mesic Typic Vitrixerands",Andisols,Xerands,Vitrixerands,Typic Vitrixerands,ashy-skeletal over loamy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74854,21076848
433,1008,93072429,48.673020000000001,-121.073441669999994,.,73.110580444000007,-0.011382272500000,-0.004003813500000,10.120258331000000,407.000000000000000,2487365.7500000,,2487366,,6014,"Thorton-Ragged-Ledeir complex, 15 to 65 percent slopes",,35.0000000,34.5000000,,,,None,None,0,6.2199998,9.1099997,12.0900002,14.0699997,Well drained,Well drained,A,,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,0,1.0000000,2487366,,,40,,Thorton,Series,Yes,,,15.0000000,35.0000000,65.0000000,,,,,3,134,2,,,,,No,Well drained,110.0000000,620.0000000,1535.0000000,180,0,180,"mountain slopes, mountains",0.1600000,0.2300000,0.3000000,3.9000001,7.1999998,9.3999996,889,1778,2565,,,,60,75,90,7,e,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,,,,A,High,High,"Ashy over loamy-skeletal, amorphic over isotic, frigid Typic Udivitrands",Andisols,Vitrands,Udivitrands,Typic Udivitrands,ashy over loamy-skeletal,not used,not used,not used,frigid,Typic,frigid,eleventh edition,,,,,,,N/A,N/A,,,,,2487366,21110720
434,1009,93073576,48.672950000000000,-121.073416670000000,.,73.110580444000007,-0.011382272500000,-0.004003813500000,10.120258331000000,407.000000000000000,2487365.7500000,,2487366,,6014,"Thorton-Ragged-Ledeir complex, 15 to 65 percent slopes",,35.0000000,34.5000000,,,,None,None,0,6.2199998,9.1099997,12.0900002,14.0699997,Well drained,Well drained,A,,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,0,1.0000000,2487366,,,40,,Thorton,Series,Yes,,,15.0000000,35.0000000,65.0000000,,,,,3,134,2,,,,,No,Well drained,110.0000000,620.0000000,1535.0000000,180,0,180,"mountain slopes, mountains",0.1600000,0.2300000,0.3000000,3.9000001,7.1999998,9.3999996,889,1778,2565,,,,60,75,90,7,e,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,,,,A,High,High,"Ashy over loamy-skeletal, amorphic over isotic, frigid Typic Udivitrands",Andisols,Vitrands,Udivitrands,Typic Udivitrands,ashy over loamy-skeletal,not used,not used,not used,frigid,Typic,frigid,eleventh edition,,,,,,,N/A,N/A,,,,,2487366,21110720
435,1010,93074037,48.669658333000001,-121.263878329999997,.,113.750747680000003,0.001132074900000,0.000517651300000,1.499080658000000,163.000000000000000,2487365.0000000,,2487365,,6015,"Tricouni-Ragged-Easy complex, 5 to 50 percent slopes",,25.0000000,21.5000000,,,,None,None,0,5.6799998,7.7600002,10.5500002,12.1099997,Well drained,Well drained,A,,100,6,90,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,0.9390000,Severe,0,1.0000000,2487365,,,25,,Ragged,Series,Yes,,,5.0000000,25.0000000,50.0000000,,,,,2,220,1,,,,,No,Well drained,105.0000000,550.0000000,1490.0000000,180,0,180,"mountain slopes, mountains",0.0900000,0.2300000,0.3000000,3.9000001,7.1999998,10.6000004,991,1778,2464,,,,60,75,90,6,e,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,,,,A,Moderate,Low,"Sandy-skeletal, isotic, frigid Vitrandic Dystrudepts",Inceptisols,Udepts,Dystrudepts,Vitrandic Dystrudepts,sandy-skeletal,not used,not used,not used,frigid,Typic,frigid,eleventh edition,,,,,,,N/A,N/A,,,,,2487365,21110715
436,1011,93081614,48.505397442000003,-122.246643980000002,.,234.631820680000004,0.001093392700000,0.000838528400000,1.263938307800000,17.000000000000000,74801.1171875,,74801,,18,"Bow gravelly loam, dry, 0 to 3 percent slopes",,2.0000000,2.0000000,,30,30,None,None,0,4.2199998,8.1400003,17.5100002,26.0100002,Somewhat poorly drained,Somewhat poorly drained,C/D,,100,4,95,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Slight,100,1.0000000,74801,,,95,,Bow,Series,Yes,LOW PPT,dry,0.0000000,2.0000000,3.0000000,,,,,5,86,3,,,,,Yes,Somewhat poorly drained,0.0000000,30.0000000,61.0000000,180,0,180,"hillslopes, hills on plains, terraces",,0.3000000,,9.0000000,10.0000000,10.0000000,508,762,1016,,,,170,195,220,4,w,,,,,,,,,,,,,,,,,,,,,,,,,High,0,0,0,,,,C/D,Low,High,"Ashy over clayey, amorphic over smectitic, nonacid, mesic Typic Vitraquands",Andisols,Aquands,Vitraquands,Typic Vitraquands,ashy over clayey,,,nonacid,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74801,21076770
437,1012,93084584,47.252575000000000,-122.482978329999995,.,103.777023319999998,-0.000364855100000,0.000233835800000,1.786056757000000,113.000000000000000,3227038.0000000,,3227038,,3056,"Urban land-Alderwood complex, 5 to 12 percent slopes",,10.0000000,9.1000004,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3780000,Not rated,10,1.0000000,3227038,,,10,,Everett,Series,No ,,,5.0000000,10.0000000,12.0000000,31,61,91,,5,48,6,,,,,No,Somewhat excessively drained,5.0000000,100.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Moderate,"Sandy-skeletal, isotic, mesic Humic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Humic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3227038,21372921
438,1013,93084914,47.252553333000002,-122.476945000000001,.,145.943603520000011,-0.002613306000000,-0.002810675900000,3.296335935600000,106.000000000000000,3227038.0000000,,3227038,,3056,"Urban land-Alderwood complex, 5 to 12 percent slopes",,10.0000000,9.1000004,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3780000,Not rated,10,1.0000000,3227038,,,10,,Everett,Series,No ,,,5.0000000,10.0000000,12.0000000,31,61,91,,5,48,6,,,,,No,Somewhat excessively drained,5.0000000,100.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Moderate,"Sandy-skeletal, isotic, mesic Humic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Humic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3227038,21372921
439,1014,93085326,48.663806757000003,-122.210118989999998,.,345.248443599999973,-0.001210217200000,-0.000077452800000,20.405231476000001,118.000000000000000,75044.0000000,,75044,,161,"Squires very channery loam, 30 to 60 percent slopes",,45.0000000,45.0000000,76,,,None,None,0,4.5000000,8.8000002,12.1800003,12.1800003,Well drained,Well drained,C,,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,0,1.0000000,75044,,,85,,Squires,Series,Yes,,,30.0000000,45.0000000,60.0000000,,,,,2,56,5,,,,,No,Well drained,91.0000000,259.0000000,427.0000000,180,0,180,"foothills, hillslopes, mountain slopes, mountains",,0.3700000,,9.0000000,9.0000000,9.0000000,1016,1397,1778,,,,160,180,200,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Medial-skeletal, amorphic, mesic Typic Haploxerands",Andisols,Xerands,Haploxerands,Typic Haploxerands,medial-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75044,21088672
440,1015,93086413,47.418005000000001,-123.565505000000002,.,159.856948850000009,-0.004017273000000,-0.001231369700000,22.919622421000000,344.000000000000000,78240.0000000,,78240,,630L9,"Grismar very gravelly sandy loam, 2 to 15 percent slopes",,9.0000000,9.0000000,,,,None,None,0,2.0000000,4.0000000,6.6999998,7.7399998,Well drained,Well drained,A,,100,4,75,Somewhat limited,Somewhat limited,Not rated,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.0070000,Slight,0,1.0000000,78240,,,13,,unnamed,Taxon above family,No ,,moderately deep to cemented till,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,78240,20810027
441,1016,93086790,47.392383332999998,-123.603845000000007,.,309.146545409999987,-0.000895869600000,0.001602042000000,9.226649284400001,277.000000000000000,78240.0000000,,78240,,630L9,"Grismar very gravelly sandy loam, 2 to 15 percent slopes",,9.0000000,9.0000000,,,,None,None,0,2.0000000,4.0000000,6.6999998,7.7399998,Well drained,Well drained,A,,100,4,75,Somewhat limited,Somewhat limited,Not rated,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.0070000,Slight,0,1.0000000,78240,,,13,,unnamed,Taxon above family,No ,,moderately deep to cemented till,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,78240,20810027
442,1017,93088148,48.770894103000003,-122.200659509999994,.,112.623748780000000,0.000026486500000,0.000752969100000,3.017801046400000,77.000000000000000,75002.0000000,,75002,,123,"Puget silt loam, drained, 0 to 2 percent slopes",,1.0000000,1.0000000,,60,60,Occasional,Occasional,6,5.0000000,10.0000000,20.0000000,30.0000000,Poorly drained,Poorly drained,C,,100,3,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Somewhat limited,0.0220000,Slight,96,1.0000000,75002,,,90,,Puget,Series,Yes,,drained,0.0000000,1.0000000,2.0000000,,,,,5,48,6,,,,,Yes,Poorly drained,0.0000000,50.0000000,91.0000000,180,0,180,"flood plains, river valleys",,0.3700000,,9.0000000,10.0000000,10.0000000,889,1143,1397,,,,160,170,180,3,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,High,"Fine-silty, mixed, superactive, nonacid, mesic Fluvaquentic Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Fluvaquentic Endoaquepts,fine-silty,,superactive,nonacid,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75002,21089463
443,1018,93307318,47.883576066000003,-122.631126230000007,.,124.636718750000000,0.007245118300000,0.000899838500000,7.047802448300000,19.000000000000000,560599.7500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,1020,93387578,48.598222999999997,-116.967680999999999,.,,,,,,2396731.0000000,,2396731,,155,"Caribouridge-Stien families, complex, outwash plains of mixed geology",,15.0000000,15.0000000,,,,None,None,0,5.4600000,8.8900003,11.0400000,12.4399996,Well drained,Well drained,B,,100,4,95,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Somewhat limited,0.1520000,Severe,0,1.0000000,2396731,,,70,,Caribouridge,Family,Yes,868,,0.0000000,15.0000000,30.0000000,15,21,91,,3,134,2,,Tree cover,Conifers,,No,Well drained,590.0000000,880.0000000,1610.0000000,25,150,275,"hills, hillslopes, outwash terraces, valleys",,0.3000000,,4.4000001,6.0999999,7.8000002,853,964,1075,,,,60,90,110,4,e,,,,,,,,,,,,,,,,,,,,,,,,,High,0,0,0,,,,B,Moderate,Moderate,"Ashy over sandy or sandy-skeletal, glassy over mixed, frigid Typic Udivitrands",Andisols,Vitrands,Udivitrands,Typic Udivitrands,ashy over sandy or sandy-skeletal,not used,not used,not used,frigid,Typic,frigid,eleventh edition,,,,,,,N/A,N/A,,,,,2396731,21389377
445,1021,93388172,48.855868510000001,-122.332727460000001,.,130.145523069999996,-0.002421419100000,-0.001277143300000,3.522338867200000,39.000000000000000,75082.0000000,,75082,,22,"Briscot silt loam, drained, 0 to 2 percent slopes",,1.0000000,1.0000000,,60,60,Occasional,Occasional,1,5.4000001,9.6499996,18.1499996,26.6499996,Poorly drained,Poorly drained,C,,100,3,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Somewhat limited,0.0210000,Slight,92,1.0000000,75082,,,90,,Briscot,Series,Yes,,drained,0.0000000,1.0000000,2.0000000,,,,,5,56,5,,,,,Yes,Poorly drained,6.0000000,41.0000000,76.0000000,180,0,180,"flood plains, river valleys",,0.2300000,,9.0000000,10.0000000,11.0000000,762,1080,1397,,,,160,185,210,3,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,High,"Coarse-loamy, mixed, superactive, nonacid, mesic Fluvaquentic Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Fluvaquentic Endoaquepts,coarse-loamy,,superactive,nonacid,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75082,21088958
446,1022,93388545,48.848619176000000,-122.311534660000007,.,182.227584839999992,-0.002492427800000,-0.002655057200000,8.295810699500000,49.000000000000000,75114.0000000,,75114,,51,"Everett complex, 2 to 8 percent slopes",,5.0000000,5.0000000,,,,None,None,0,2.8900001,5.4499998,7.5700002,9.3900003,Somewhat excessively drained,Somewhat excessively drained,B,,100,4,86,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Somewhat limited,0.0010000,Moderate,2,1.0000000,75114,,,9,,"Everett, stony",Series,No ,,stony,2.0000000,5.0000000,8.0000000,,,,,4,86,4,,,,,No,Somewhat excessively drained,30.0000000,91.0000000,152.0000000,338,135,293,"moraines, outwash plains, terraces",,0.3000000,,10.0000000,10.0000000,10.0000000,762,953,1143,,,,180,180,180,3,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,High,"Sandy-skeletal, isotic, mesic Vitrandic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Vitrandic Dystroxerepts,sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75114,21089097
447,1025,93521760,48.831157783000002,-122.306724790000004,.,79.553108214999995,0.000712516700000,-0.001530193700000,3.143447160700000,92.000000000000000,75067.0000000,,75067,,182,"Whatcom-Labounty silt loams, 0 to 8 percent slopes",,4.0000000,2.7000000,,0,0,None,None,10,7.4800000,13.0400000,21.0300007,28.8999996,Moderately well drained,Poorly drained,C,3,55,3,62,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Somewhat limited,Somewhat limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.3250000,Moderate,42,1.0000000,75067,,,25,,Labounty,Series,Yes,,undrained,0.0000000,1.0000000,2.0000000,,,,,5,134,2,,,,,Yes,Poorly drained,15.0000000,99.0000000,183.0000000,180,0,180,"depressions, plains",,0.2300000,,9.0000000,10.0000000,11.0000000,889,1143,1397,,,,150,170,190,5,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Fine-loamy, isotic, mesic Aquandic Endoaqualfs",Alfisols,Aqualfs,Endoaqualfs,Aquandic Endoaqualfs,fine-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75067,21088794
448,1027,93743208,48.819525024999997,-122.163503539999994,.,181.144470210000009,-0.001628325800000,0.000851319800000,4.555314540900000,104.000000000000000,75123.0000000,,75123,,6,"Barneston gravelly ashy loam, 0 to 8 percent slopes",,4.0000000,3.9000001,,,,,,5,3.8000000,6.4000001,7.2600002,8.1199999,Somewhat excessively drained,Somewhat excessively drained,A,,100,4,85,Not limited,Not limited,Not limited,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Not limited,0.0560000,Slight,5,1.0000000,75123,,,5,,Nargar,Series,No ,,,0.0000000,4.0000000,8.0000000,30,55,91,,,,,,,,,No,Well drained,25.0000000,125.0000000,425.0000000,180,0,180,"outwash plains, terraces",,,,8.0000000,9.0000000,10.0000000,1200,1500,2000,,,,180,200,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ashy over sandy or sandy-skeletal, mixed, mesic Andic Haplorthods",Spodosols,Orthods,Haplorthods,Andic Haplorthods,ashy over sandy or sandy-skeletal,,,,mesic,,,,,,,,,,N/A,N/A,,,,,75123,21089598
449,1028,93750688,48.724115978999997,-122.174217290000001,.,179.465911870000014,-0.001277994400000,-0.001040547400000,1.590444445600000,201.000000000000000,75057.0000000,,75057,,173,"Vanzandt very gravelly loam, 5 to 15 percent slopes",,10.0000000,9.6000004,,69,69,None,None,4,4.5000000,9.0000000,15.8999996,22.3999996,Moderately well drained,Moderately well drained,C,,100,4,85,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Not limited,0.0000000,Moderate,4,0.9540000,75057,,,85,,Vanzandt,Series,Yes,,,5.0000000,10.0000000,15.0000000,,,,,3,86,3,,,,,No,Moderately well drained,76.0000000,259.0000000,457.0000000,180,0,180,"foothills, hillslopes",,0.2300000,,8.0000000,8.0000000,8.0000000,1143,1461,1778,,,,160,160,160,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,High,"Medial-skeletal, mixed, mesic Aquic Vitrixerands",Andisols,Xerands,Vitrixerands,Aquic Vitrixerands,medial-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75057,21088739
450,1029,93750965,48.732638082000001,-122.126060240000001,.,101.530509949999995,-0.003733865200000,-0.001094846800000,11.113089561000001,209.000000000000000,75134.0000000,,75134,,7,"Barneston gravelly ashy loam, 8 to 30 percent slopes",,15.0000000,14.3999996,,,,,,5,3.8000000,6.4000001,7.2600002,8.1199999,Somewhat excessively drained,Somewhat excessively drained,A,,100,4,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Not limited,0.0560000,Moderate,5,1.0000000,75134,,,5,,Nargar,Series,No ,,,8.0000000,15.0000000,30.0000000,15,21,40,,,,,,,,,No,Well drained,25.0000000,125.0000000,425.0000000,180,0,180,"outwash plains, terraces",,,,8.0000000,9.0000000,10.0000000,1000,1500,2000,,,,180,200,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ashy over sandy or sandy-skeletal, mixed, mesic Andic Haplorthods",Spodosols,Orthods,Haplorthods,Andic Haplorthods,ashy over sandy or sandy-skeletal,,,,mesic,,,,,,,,,,N/A,N/A,,,,,75134,21089608
451,1030,93796749,48.024852656999997,-122.679853840000007,.,77.469329834000007,-0.001313547000000,-0.000927425600000,4.060678958900000,32.000000000000000,73833.0000000,,73833,,WhC,"Whidbey gravelly sandy loam, 0 to 15 percent slopes",,8.0000000,8.0000000,,51,,None,None,0,1.8300000,3.5799999,4.6999998,4.6999998,Well drained,Well drained,C/D,,100,6,100,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.1800000,Moderate,0,1.0000000,73833,,,100,,Whidbey,Series,Yes,,,0.0000000,8.0000000,15.0000000,,,,,3,56,5,,,,,No,Well drained,0.0000000,60.0000000,120.0000000,180,0,180,terraces,,0.3000000,,10.0000000,10.0000000,10.0000000,457,610,762,,,,200,220,240,6,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Loamy-skeletal, mixed, mesic Entic Durochrepts",Inceptisols,Ochrepts,Durochrepts,Entic Durochrepts,loamy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,73833,21207618
452,1031,93798041,48.024418535000002,-122.679507830000006,.,43.145133972000004,-0.000168114400000,0.000268362800000,2.559706449500000,33.000000000000000,73766.5781250,,73767,,HrD,"Hoodsport-Grove very gravelly sandy loams, 0 to 30 percent slopes",,8.0000000,14.8000002,,69,,None,None,0,1.6900001,3.0400000,4.6300001,5.5300002,Moderately well drained,Moderately well drained,B,,100,6,55,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Not limited,0.4500000,Moderate,0,1.0000000,73767,,,45,,Grove,Series,Yes,,,15.0000000,23.0000000,30.0000000,,,,,5,48,6,,,,,No,Somewhat excessively drained,15.0000000,84.0000000,152.0000000,338,113,248,"plains, terraces",,0.2300000,,9.0000000,10.0000000,10.0000000,1397,1842,2286,,,,160,170,180,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Low,"Sandy-skeletal, mixed, mesic Dystric Xerorthents",Entisols,Orthents,Xerorthents,Dystric Xerorthents,sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,73767,21207478
453,1032,93798592,48.024314488999998,-122.680119379999994,.,25.553110123000000,-0.000710417400000,0.000472886600000,5.568655967700000,35.000000000000000,73720.0000000,,73720,,Bm,"Belfast silty clay loam, wet variant",,2.0000000,2.0000000,,23,23,Occasional,Occasional,0,4.9200001,8.9200001,17.4099998,25.9099998,Poorly drained,Poorly drained,C/D,,100,5,95,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Slight,95,1.0000000,73720,,,5,,Belfast,Series,No ,,,,,,,,,,,,,,,,,No,Well drained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,73720,21207676
454,1033,93799295,48.024343191000000,-122.680409060000002,.,37.735336304000000,0.000261904800000,0.001135951800000,5.339376449600000,37.000000000000000,73720.0000000,,73720,,Bm,"Belfast silty clay loam, wet variant",,2.0000000,2.0000000,,23,23,Occasional,Occasional,0,4.9200001,8.9200001,17.4099998,25.9099998,Poorly drained,Poorly drained,C/D,,100,5,95,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Slight,95,1.0000000,73720,,,5,,Belfast,Series,No ,,,,,,,,,,,,,,,,,No,Well drained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,73720,21207676
