,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040
"845",85418435,50.27450204,-125.42484272,-9999,8.6,16.6,1.4,15.2,1942,409,9.6,40.7,164,1790,3468,65,278,106,299,194,138,-19.1,34.4,11,635,102,74,144.65,779
"846",85418556,50.27416385,-125.42346533,-9999,8.7,16.7,1.4,15.2,1935,408,9.7,40.8,162,1797,3458,66,278,105,300,194,136,-19,34.4,11,636,103,74,143.81,783
"847",85669427,49.115794,-122.770745,-9999,9.9,17.3,2.6,14.7,1467,308,13.5,56.2,112,2078,3061,91,298,91,310,220,59,-17.7,35.1,11.5,668,176,73,92.67,928
"848",85693634,47.672925,-122.2943116667,-9999,10.8,17.8,4.1,13.7,949,190,21.9,93.6,75,2314,2730,115,314,83,321,237,21,-15,35.8,11.6,740,330,71,32.84,1051
"849",85694678,47.67402,-122.298425,-9999,10.8,17.8,4.1,13.7,950,190,21.9,93.3,75,2307,2737,114,314,84,320,236,22,-15,35.8,11.6,739,329,71,32.97,1046
"850",85830468,48.4147482505,-123.7046259083,-9999,9.2,15.8,3.4,12.5,1410,194,13.7,81.7,104,1830,3234,46,300,96,310,215,58,-16,33.8,10.8,643,261,74,90.75,727
"851",85830816,48.4145874856,-123.7042446155,-9999,9.2,15.8,3.4,12.5,1409,194,13.7,81.7,104,1830,3235,46,300,96,310,215,58,-16,33.8,10.8,643,261,74,90.64,727
"852",85830934,48.4154140251,-123.698448278,-9999,9.1,15.8,3.2,12.6,1410,193,13.6,81.7,108,1808,3269,45,298,97,309,212,62,-16.2,33.8,10.9,641,261,74,91.05,718
"853",85831032,48.4173541004,-123.6907006335,-9999,9,15.8,3,12.8,1416,194,13.4,81.3,114,1774,3321,44,295,100,308,208,68,-16.6,33.8,11.1,638,259,74,92.16,704
"854",85831701,48.4176237881,-123.6903554667,-9999,9,15.8,3,12.8,1418,194,13.4,81.3,115,1771,3325,44,295,100,308,208,69,-16.6,33.8,11.1,638,259,74,92.33,703
"855",85870718,49.2837416667,-124.2302033333,-9999,9.4,17.2,2.6,14.6,1023,189,18.9,90.8,124,1938,3230,81,289,102,305,203,51,-17.7,34.7,11.3,651,285,74,51.06,859
"856",85951101,45.51662688,-122.71450219,-9999,11.2,18.9,3.6,15.3,1150,201,18.4,94.4,81,2470,2653,168,308,92,318,226,30,-16.2,38.5,12.3,854,401,67,41.65,1191
"857",85988471,49.275425,-124.1196183333,-9999,9.4,17.1,2.7,14.4,1022,192,19,89,120,1942,3214,80,291,100,307,206,49,-17.5,34.5,11.4,642,272,74,51.93,855
"858",85989702,49.276675,-124.9263033333,-9999,9.1,17.7,1.5,16.2,2323,323,8.2,54.7,154,1941,3322,93,276,115,300,185,163,-19.2,36.5,11.3,708,217,70,174.94,891
"859",85990724,49.269185,-124.924005,-9999,9,17.5,1.4,16.2,2426,336,7.8,52.1,158,1910,3361,88,274,116,300,184,179,-19.3,36.4,11.1,701,205,71,186.21,871
"860",85993500,45.51671999,-122.7180051,-9999,11.2,18.9,3.6,15.3,1158,201,18.3,93.8,81,2458,2665,165,307,93,317,225,31,-16.3,38.4,12.3,853,400,67,42.46,1183
"861",86002017,45.4465797125,-122.8711571173,-9999,11,18.7,3.7,15,1064,180,19.8,104.3,81,2415,2694,154,301,100,311,211,29,-16.6,38.7,12.7,875,446,65,30.55,1150
"862",86341189,46.731155,-117.1742783333,-9999,8.3,19.1,-2.4,21.4,539,153,34,124.5,297,1960,3664,139,227,128,280,151,82,-27.8,38.5,14,816,507,62,-19.38,965
"863",86350419,47.6340780321,-122.2991664306,-9999,10.9,17.9,4.2,13.7,947,184,22.1,97.2,73,2337,2705,120,316,81,322,241,21,-14.8,35.8,11.4,738,336,71,32.76,1066
"864",86364022,45.51075,-122.4915694444,-9999,11.5,19.1,3.8,15.3,1235,241,17.4,79.3,74,2561,2561,187,311,88,319,231,28,-16,38.4,12.4,867,367,67,48.22,1250
"865",86443651,47.0810347768,-122.7813376986,-9999,10.4,17.7,3.6,14.2,1175,209,17.3,84.8,89,2199,2885,106,295,107,308,201,37,-16.8,36.7,11.8,799,355,67,50.69,994
"866",86499162,49.117175,-122.769273,-9999,9.9,17.3,2.6,14.8,1470,309,13.5,56.1,112,2079,3060,91,298,91,310,220,59,-17.7,35.1,11.5,668,176,73,92.95,929
"867",86567573,50.2833265967,-125.1980270818,-9999,8.6,16.7,1.4,15.4,1915,426,9.7,39.2,166,1785,3480,66,276,108,299,191,137,-19.4,34.8,-9999,637,93,73,141.58,779
"868",86581975,45.5159155789,-122.7185351365,-9999,11.1,18.9,3.6,15.3,1159,201,18.2,93.7,82,2454,2669,164,307,93,317,224,31,-16.3,38.4,12.3,853,400,67,42.6,1181
"869",86585445,45.5159219648,-122.7190091377,-9999,11.1,18.9,3.5,15.3,1160,202,18.2,93.7,82,2453,2670,164,307,93,317,224,31,-16.3,38.4,12.3,853,400,67,42.7,1180
"870",86730250,45.513346016,-122.7195829207,-9999,11.1,18.9,3.5,15.3,1161,202,18.2,93.5,82,2445,2678,162,306,94,317,223,32,-16.3,38.4,12.4,853,401,67,42.82,1175
"871",86733691,45.5133719137,-122.7195891503,-9999,11.1,18.9,3.5,15.3,1161,202,18.2,93.5,82,2445,2678,162,306,94,317,223,32,-16.3,38.4,12.4,853,401,67,42.82,1175
"872",86735676,45.5135385243,-122.7194133521,-9999,11.1,18.9,3.5,15.3,1160,202,18.2,93.5,82,2446,2677,163,306,94,317,223,32,-16.3,38.4,12.4,853,400,67,42.79,1176
"873",86737269,45.5136622377,-122.7193925957,-9999,11.1,18.9,3.5,15.3,1160,202,18.2,93.5,82,2447,2677,163,306,94,317,223,32,-16.3,38.4,12.4,853,400,67,42.79,1176
"874",86796350,43.5638338641,-123.3908069506,-9999,11,18.7,4.1,14.6,1274,171,16.4,108.8,76,2368,2718,141,305,105,319,215,33,-15.4,38.8,13.8,894,453,66,51.6,1112
"875",86808849,49.2729466715,-124.7871085529,-9999,9,17.5,1.4,16.1,2161,299,8.8,58.5,156,1918,3346,88,275,116,299,183,158,-19.2,36.3,11.4,701,228,71,159.26,874
"876",86808859,49.2730333333,-124.7873816667,-9999,9.1,17.5,1.4,16.1,2160,299,8.8,58.5,156,1919,3345,88,275,116,300,183,158,-19.2,36.3,11.4,702,230,71,159.17,875
"877",86898029,49.2735383333,-124.7919983333,-9999,9.1,17.6,1.5,16.1,2152,298,8.9,59,153,1940,3319,91,276,116,300,184,152,-19.1,36.5,11.4,706,232,71,157.79,888
"878",86907436,49.273585,-124.793965,-9999,9.1,17.6,1.5,16.1,2153,298,8.9,59,152,1943,3315,92,276,116,300,184,152,-19.1,36.5,11.4,706,233,71,157.83,890
"879",86907438,49.2739533333,-124.79358,-9999,9.1,17.6,1.5,16.1,2153,298,8.9,59,152,1942,3317,92,276,116,300,184,152,-19.1,36.5,11.4,706,233,71,157.81,889
"880",86923184,45.2848444444,-121.878625,-9999,7,15.5,-0.7,16.2,2120,377,8,41,258,1439,4024,36,225,143,286,142,335,-24.9,34.3,11.5,703,188,68,159.83,579
"881",87029308,49.320287,-122.9941271,-9999,9.7,17.4,2.5,15,1839,388,10.7,44.9,118,2040,3120,91,298,90,312,223,81,-17.6,34.7,11.7,636,111,75,132.57,914
"882",87195425,49.3188659722,-122.9743739722,-9999,9.6,17.3,2.4,15,1917,404,10.2,42.9,122,2005,3160,87,296,91,312,220,89,-17.9,34.6,11.8,632,102,75,140.81,894
"883",87621560,47.30458,-122.5161533333,-9999,11,18.1,4.1,14,1062,191,19.7,94.8,75,2368,2694,132,311,89,318,229,25,-15.3,36.5,11.3,780,361,69,40.2,1098
"884",87625497,47.3724466667,-122.2552033333,-9999,11.3,18.6,4.3,14.2,1002,196,21.2,94.7,70,2461,2605,155,316,82,321,239,21,-14.8,36.7,11.2,784,361,70,32.61,1164
"885",87674507,49.2925483333,-124.5010883333,-9999,8.5,16.5,1.6,14.9,1364,217,13.6,75.8,162,1737,3513,57,273,114,298,184,105,-19.3,34.2,11.5,638,245,73,87.74,745
"886",87733728,47.6204866667,-122.3300866667,-9999,10.9,17.8,4.2,13.7,934,176,22.4,101.3,74,2326,2716,117,315,82,321,239,21,-14.9,35.7,11.4,738,346,71,31.57,1059
"887",87779139,45.293005,-121.880355,-9999,7,15.4,-0.7,16.1,2156,384,7.9,40.2,258,1433,4031,35,225,143,286,143,341,-24.9,34.2,12,700,184,68,163.47,575
"888",87813195,49.2864516667,-124.5129466667,-9999,8.2,16.2,1.2,15,1465,227,12.4,71.4,179,1660,3625,50,267,116,297,180,132,-19.8,33.9,11.5,625,228,74,99.57,701
"889",87949492,47.4626366667,-123.85782,-9999,9.7,16.6,3.4,13.2,3514,588,5.6,28.2,97,1977,3088,65,292,112,309,197,123,-16.9,35.4,10.9,745,97,69,290.34,835
"890",88061558,47.4774283333,-122.0978695,-9999,10.2,17.5,3.3,14.2,1274,273,15.9,64.1,93,2163,2928,98,299,101,312,211,39,-16.9,35.9,11.5,759,265,69,64.22,970
"891",88182512,48.8018609223,-122.198241502,-9999,9.4,17.1,1.8,15.3,1591,347,12.2,49.3,132,1961,3225,79,279,111,302,191,82,-20.2,35.4,11.9,709,182,70,100.93,864
"892",88343303,48.7800531774,-122.1823584661,-9999,9.2,16.8,1.7,15.1,1673,352,11.5,47.9,135,1897,3292,71,273,117,299,182,91,-20.5,35.3,10.8,711,179,69,109.16,822
"893",88449289,48.6809383518,-122.2773599625,-9999,8.7,16.2,1.6,14.6,2158,447,8.7,36.3,143,1760,3429,53,266,123,295,172,128,-20.8,34.6,12.1,696,114,69,159.8,729
"894",88589058,45.5167739722,-122.7179653333,-9999,11.2,18.9,3.6,15.3,1157,201,18.3,93.8,81,2458,2665,165,307,93,317,225,31,-16.3,38.5,12.3,853,400,67,42.45,1183
"895",88589921,45.5169217778,-122.7178895,-9999,11.2,18.9,3.6,15.3,1157,201,18.3,93.9,81,2459,2664,165,307,93,317,225,31,-16.3,38.5,12.3,853,400,67,42.43,1184
"896",88639769,49.106195,-122.755468,-9999,9.8,17.2,2.6,14.7,1454,309,13.6,55.9,111,2072,3062,89,297,92,310,218,58,-17.8,35.1,11.5,670,178,73,91.11,921
"897",88744515,47.1524416667,-121.681795,-9999,7.1,15.1,-0.5,15.6,1705,310,10,48.6,247,1424,4001,31,229,144,284,140,254,-24.2,33.8,13.4,687,203,68,117.67,557
"898",88771264,48.8537030857,-121.7949066684,-9999,5,13.6,-2.2,15.8,2215,473,6.8,28.7,399,995,4743,13,187,161,271,110,614,-28.3,31.9,11.6,553,51,68,180.64,326
"899",88785771,49.33488,-124.9211833333,-9999,9,17.6,1.3,16.2,2191,304,8.7,57.8,161,1910,3368,89,271,118,298,180,166,-19.6,36.5,11.5,708,232,70,161.51,873
"900",88864273,45.5873004673,-122.761043301,-9999,11.5,19.1,3.9,15.3,1115,197,19.3,97,75,2547,2571,185,312,87,320,233,26,-15.6,38.5,12.2,859,410,67,37.16,1241
"901",88985611,47.3216152263,-122.2999921308,-9999,10.5,17.7,3.7,14,1064,215,19.3,82.4,84,2240,2830,108,305,94,315,221,29,-16.2,35.9,11.5,762,323,70,42.66,1015
"902",89124620,45.4964751704,-122.2868805473,-9999,11,18.6,3.3,15.3,1576,301,13.3,61.7,86,2419,2703,153,304,97,315,218,44,-17,38,13.1,856,301,67,84.68,1156
"903",89124631,45.4965594504,-122.2869015859,-9999,11,18.6,3.3,15.3,1576,301,13.3,61.7,86,2419,2703,153,304,97,315,218,44,-17,38,13.1,856,301,67,84.65,1156
"904",89124659,45.4969075509,-122.28790381,-9999,11,18.6,3.3,15.3,1569,300,13.4,62.1,85,2424,2698,154,304,97,315,218,44,-17,38,13.1,857,303,67,83.85,1159
"905",89144228,49.3326245605,-124.919018908,-9999,9.1,17.6,1.4,16.2,2183,303,8.7,58.1,158,1925,3348,92,272,118,299,181,161,-19.5,36.6,11.5,711,235,70,160.39,882
"906",89240554,45.3232616667,-122.2886366667,-9999,10.5,18.2,2.9,15.3,1555,299,13.2,60.8,97,2280,2853,126,294,107,309,202,52,-17.9,37.6,13.1,856,306,66,83.02,1066
"907",89253731,47.188874,-122.32940942,-9999,10.8,18,3.8,14.1,1026,210,20.2,85.5,80,2308,2761,121,305,95,314,219,26,-16.2,36.6,11.2,790,345,68,35.72,1060
"908",89262685,47.19470027,-122.15780066,-9999,10.2,17.5,3.3,14.2,1166,264,17.4,66.5,92,2163,2926,99,296,104,310,206,35,-17.2,36.3,11.5,775,283,68,51.89,970
"909",89281926,47.2453633333,-122.4411,-9999,10.8,17.9,3.9,14,997,192,20.8,93.1,79,2302,2763,118,306,94,315,221,25,-16,36.3,11.3,781,360,69,33.86,1054
"910",89282903,47.1968533333,-122.4554366667,-9999,10.4,17.6,3.7,14,1035,204,19.8,86.2,85,2212,2858,104,301,99,312,214,29,-16.5,36.1,11.5,771,338,69,39.23,995
"911",89374851,48.6967361353,-122.6822545007,-9999,9.7,16.1,3.3,12.8,861,202,22.9,79.9,93,1962,3078,56,302,93,312,218,26,-16.8,33.8,11.3,666,266,73,32.77,798
"912",89398239,45.5169074161,-122.7178410441,-9999,11.2,18.9,3.6,15.3,1157,201,18.3,93.9,81,2459,2664,165,307,93,317,225,31,-16.3,38.5,12.3,853,400,67,42.42,1184
"913",89437680,47.7612916667,-122.2968,-9999,10.4,17.3,3.7,13.6,995,207,20.5,83.8,84,2191,2860,93,308,90,317,227,26,-15.8,35.5,11.5,728,306,71,39.26,968
"914",89489533,48.6812376385,-122.6332371309,-9999,9.7,16.3,3.2,13.1,901,213,21.9,76.3,96,1975,3078,60,302,94,312,218,28,-16.9,33.8,11.2,668,255,73,36.49,813
"915",89490980,48.6782958295,-122.6286207139,-9999,9.7,16.3,3.1,13.2,907,215,21.7,75.9,96,1977,3079,61,302,94,312,219,29,-16.9,33.8,11.2,667,254,73,37.13,816
"916",89493524,48.6707664156,-122.6226340234,-9999,9.7,16.4,3.1,13.3,912,216,21.6,75.9,97,1980,3081,62,302,93,313,220,29,-16.9,33.8,11.2,666,253,73,37.74,824
"917",89498281,48.6596986212,-122.6144459099,-9999,9.7,16.4,3.1,13.3,900,213,21.9,76.9,97,1987,3073,63,302,93,313,220,29,-16.9,33.9,11.2,668,257,73,36.37,828
"918",89530686,48.717294867,-122.6831486821,-9999,9.7,16.2,3.2,12.9,877,205,22.5,79,94,1965,3079,57,301,94,311,216,27,-16.9,33.9,11.3,671,266,72,33.9,803
"919",89582744,47.517005,-121.6084533333,-9999,7.4,15.2,-0.2,15.3,2791,587,6.2,25.9,226,1478,3896,33,238,141,288,148,341,-23.3,33.6,11.9,677,69,69,226.64,580
"920",89669701,48.7895337421,-122.4365658313,-9999,9.7,16.9,2.5,14.4,1084,262,18.2,64.7,110,2008,3110,76,289,104,306,202,42,-18.8,34.7,11.5,702,235,70,50.96,871
"921",89675069,47.6459833333,-122.3352283333,-9999,10.8,17.8,4.1,13.6,944,183,22.1,96.9,75,2311,2731,114,314,83,320,237,21,-15.1,35.7,5.8,739,337,71,32.49,1048
"922",89675673,47.6334416667,-122.3157366667,-9999,10.9,17.8,4.2,13.7,943,182,22.1,98.2,74,2328,2715,118,315,82,321,239,21,-14.9,35.7,11.4,738,339,71,32.38,1059
"923",89710558,45.3503944444,-122.8447361111,-9999,11.3,19,4,15,1094,187,19.5,101.2,75,2485,2622,170,306,95,315,220,26,-15.9,38.8,12.3,877,437,65,33.33,1196
"924",89735546,48.4528833333,-115.7682,-9999,5.8,17.1,-5.3,22.4,864,258,18.3,66.3,574,1502,4502,61,172,154,259,105,288,-33.4,37.5,12.9,746,354,57,19.21,684
"925",89737458,45.519549763,-122.7188150183,-9999,11.2,18.9,3.6,15.3,1159,202,18.3,93.8,81,2462,2661,166,307,93,318,225,31,-16.2,38.4,12.3,853,400,67,42.63,1186
"926",89861240,49.11346,-122.75949,-9999,9.9,17.3,2.6,14.7,1467,310,13.5,55.8,111,2078,3059,90,298,91,310,219,59,-17.7,35.1,11.5,669,176,73,92.5,927
"927",89893852,45.5178589359,-122.7178966922,-9999,11.2,18.9,3.6,15.3,1157,201,18.3,93.9,81,2461,2662,166,307,93,317,225,31,-16.2,38.4,12.3,853,400,67,42.41,1185
"928",89909893,48.5147866667,-122.60247,-9999,10,16.4,3.6,12.7,706,169,28.3,96.9,86,2036,2989,63,307,90,314,224,19,-16.1,34.2,11.5,689,330,72,14.54,846
"929",89912304,48.7350466734,-122.4536612257,-9999,9.6,16.8,2.5,14.4,1119,267,17.5,63.1,112,1983,3136,73,288,105,305,200,44,-18.9,34.6,11.4,699,227,70,55.11,854
"930",89920460,48.7181201827,-122.5039429218,-9999,9.8,16.7,3,13.6,937,227,21.2,73.4,97,2022,3047,69,297,98,309,211,30,-17.7,34.4,11.5,697,264,71,36.9,856
"931",90068303,48.8170175,-123.30232657,-9999,9.8,16.9,3.4,13.4,862,167,23,101.2,96,2011,3059,72,306,88,314,226,30,-16,34.8,11.3,658,313,74,33.44,858
"932",90069436,48.8186790775,-123.3037541807,-9999,9.8,16.9,3.4,13.4,863,167,23,101.1,96,2013,3057,72,306,88,314,226,30,-16,34.8,11.3,658,313,74,33.5,859
"933",90079880,48.8156051127,-122.2028595954,-9999,9.3,17.1,1.7,15.4,1632,361,11.8,47.4,134,1957,3236,79,279,110,303,193,85,-20.3,35.3,12.5,702,168,70,105.63,863
"934",90081456,48.785754632,-122.1790955588,-9999,9.1,16.8,1.7,15.1,1690,355,11.3,47.3,136,1885,3306,69,272,117,299,181,93,-20.6,35.2,10.5,708,175,69,111.3,814
"935",90089172,45.5176580619,-122.7172489383,-9999,11.2,18.9,3.6,15.3,1156,201,18.3,94,81,2463,2660,166,307,92,317,225,31,-16.2,38.5,12.3,854,400,67,42.26,1187
"936",90091101,48.3997916667,-122.5709533333,-9999,9.8,15.9,3.8,12.1,643,165,30.9,96.5,84,1977,3029,53,307,89,313,223,17,-16.1,33.8,-9999,672,316,72,10.23,792
"937",90092376,48.3987383333,-122.5707633333,-9999,9.8,15.9,3.8,12.1,642,164,30.9,96.6,84,1977,3029,53,307,89,313,223,17,-16.1,33.8,-9999,672,318,72,10.14,792
"938",90093679,48.3972283333,-122.5710666667,-9999,9.8,15.9,3.8,12.1,640,164,31,96.8,84,1975,3030,53,307,89,313,223,17,-16.1,33.8,-9999,672,318,72,9.97,791
"939",90168000,51.4456416667,-116.53543,-9999,-0.3,11.2,-12.2,23.4,955,406,10.1,27.6,1544,617,6673,4,115,174,239,64,539,-45.8,29.8,13,419,19,61,64.49,137
"940",90172818,48.7957478464,-122.4902120233,-9999,9.8,16.8,2.7,14.1,967,233,20.5,72.1,104,2023,3072,73,293,101,306,205,34,-18.4,34.5,11.5,702,262,70,39.16,870
"941",90177615,48.8396226736,-122.2973679006,-9999,9.6,17.1,2,15.2,1378,326,14.2,52.6,124,2012,3154,85,284,106,304,198,62,-19.8,35.3,11.4,708,194,70,79.88,893
"942",90444489,47.28793203,-122.32732861,-9999,10.7,17.9,3.9,14,1050,210,19.7,85.1,80,2292,2774,117,307,92,316,224,26,-15.8,36.1,11.4,771,333,69,40.16,1049
"943",90471272,48.9709225996,-122.068163082,-9999,8.3,16.6,0.4,16.2,1807,394,10.1,42,191,1742,3577,59,261,119,298,179,163,-22.3,34.5,11.5,661,130,71,128.68,748
"944",90471626,48.9720162115,-122.0701060072,-9999,8.4,16.6,0.4,16.2,1797,393,10.2,42.3,188,1762,3553,61,263,118,298,181,158,-22.1,34.6,11.6,663,130,72,127.44,760
"945",90472304,48.9737363622,-122.0704255253,-9999,8.4,16.6,0.4,16.2,1796,393,10.3,42.3,187,1766,3547,62,264,117,299,181,157,-22.1,34.6,11.6,663,130,72,127.34,763
"946",90473338,48.974056573,-122.0679910854,-9999,8.3,16.5,0.4,16.2,1810,395,10.1,41.8,191,1741,3578,59,261,119,298,179,163,-22.3,34.5,11.5,661,128,72,129.05,747
"947",90578830,48.6616022547,-122.2160838917,-9999,9.1,16.7,1.8,14.9,1848,391,10.4,42.7,133,1884,3295,67,273,117,298,181,97,-20.3,35.4,12.7,720,154,68,125.94,806
"948",90611638,48.7176034495,-122.1893489733,-9999,9.2,16.9,1.7,15.2,1715,355,11.2,47.6,136,1915,3276,72,273,117,298,181,94,-20.5,35.6,11.7,727,185,68,111.79,834
"949",90738744,49.333969,-122.936349,-9999,9.2,17,2,15.1,2127,448,9,38,136,1913,3281,75,290,96,309,213,116,-18.6,34.3,11.8,624,78,75,163.13,837
"950",90750461,45.8466482114,-121.9888091478,-9999,8.6,17.3,0.2,17,2452,302,7.6,57.3,193,1840,3512,81,251,131,293,162,267,-22.8,36.7,13,795,286,66,180.67,834
"951",90817505,45.4744266667,-122.6705816667,-9999,11.7,19.4,4.1,15.3,1111,196,19.5,98.5,70,2609,2511,201,315,84,321,237,24,-15.2,38.6,12.2,870,418,67,35.32,1282
"952",90830926,48.8381880881,-122.1656838432,-9999,9.3,17.1,1.6,15.5,1578,351,12.2,48.8,137,1958,3244,81,278,110,302,192,85,-20.4,35.4,12.1,703,178,70,100.35,867
"953",90850004,47.719481,-124.3149329722,-9999,9.4,15.4,3.7,11.7,2993,502,6.5,30.6,91,1833,3169,41,295,108,309,201,96,-16.5,34.2,10.5,691,96,70,244.13,703
"954",91030638,48.8919374173,-122.1500371769,-9999,9.1,17.1,1.2,15.9,1697,379,11.2,45.1,153,1908,3334,78,272,115,301,186,109,-21.1,35.3,12.4,699,160,70,112.68,845
"955",91060842,45.5178567991,-122.7178442015,-9999,11.2,18.9,3.6,15.3,1157,201,18.3,93.9,81,2461,2662,166,307,93,317,225,31,-16.2,38.4,12.3,853,400,67,42.4,1185
"956",91150028,48.8181898696,-122.1771130711,-9999,9.3,17,1.7,15.4,1603,352,12,48.4,135,1942,3251,77,278,111,302,190,85,-20.4,35.3,11.9,704,176,70,102.77,854
"957",91285348,45.8661333333,-122.70475,-9999,10.9,18.5,3.5,15,1254,235,16.7,78.7,83,2387,2717,142,300,102,311,209,34,-16.9,38.3,12.7,862,369,65,51.17,1127
"958",91298428,45.866255,-122.7044616667,-9999,10.9,18.5,3.5,15,1255,235,16.7,78.6,83,2387,2718,142,300,102,311,209,34,-16.9,38.3,12.7,862,369,65,51.25,1127
"959",91299562,45.8661033333,-122.7044916667,-9999,10.9,18.5,3.5,15,1254,235,16.7,78.6,83,2387,2717,142,300,102,311,209,34,-16.9,38.3,12.7,862,369,65,51.22,1127
"960",91422286,45.5135159072,-122.7194336654,-9999,11.1,18.9,3.5,15.3,1160,202,18.2,93.5,82,2446,2677,163,306,94,317,223,32,-16.3,38.4,12.4,853,401,67,42.79,1176
"961",91426275,45.5137287014,-122.7197675129,-9999,11.1,18.9,3.5,15.3,1161,202,18.2,93.5,82,2446,2677,162,306,94,317,223,32,-16.3,38.4,12.4,853,401,67,42.86,1175
"962",91427678,45.513750073,-122.7197336237,-9999,11.1,18.9,3.5,15.3,1161,202,18.2,93.5,82,2446,2677,162,306,94,317,223,32,-16.3,38.4,12.4,853,400,67,42.85,1175
"963",91442960,50.276581576,-118.0351181685,-9999,5.7,16.9,-5.3,22.1,880,293,17.8,57.6,597,1507,4518,60,192,140,271,131,291,-32,35.1,11.2,645,240,66,34.36,689
"964",91449372,40.8760078378,-124.0778524026,-9999,11.1,14.4,7.6,6.8,1137,110,18.5,130.7,34,2228,2553,32,336,55,332,276,9,-11,32.4,14.3,744,322,73,55.54,803
"965",91477503,45.5174321076,-122.7176315804,-9999,11.2,18.9,3.6,15.3,1157,201,18.3,93.9,81,2461,2662,166,307,93,317,225,31,-16.2,38.5,12.3,853,400,67,42.36,1185
"966",91487008,48.48299414,-123.45130764,-9999,9.8,16.5,3.8,12.7,947,145,20.9,113.8,90,1994,3046,65,309,87,315,228,31,-14.9,34.4,11.4,663,333,74,41.56,833
"967",91491047,49.3993434531,-123.4673496567,-9999,10,17.4,3.4,14,1542,307,13,56.8,97,2085,3008,92,311,78,319,241,51,-15.5,34.3,-9999,600,139,78,106.31,920
"968",91494967,49.322352,-123.143808,-9999,10.1,17.7,3,14.6,1525,315,13.2,56.1,102,2145,2976,107,307,81,316,235,54,-16.4,34.7,11.3,637,156,76,100.7,973
"969",91495053,49.3223713,-123.1398039,-9999,10.1,17.7,3,14.6,1528,315,13.2,56,102,2147,2975,107,307,81,316,235,54,-16.4,34.7,11.3,637,156,76,100.96,974
"970",91568452,48.8465044051,-122.5772413239,-9999,9.7,16.6,2.7,13.9,898,213,21.9,77.9,106,1986,3107,66,290,103,304,200,32,-18.6,34.5,11.5,703,284,70,32.42,839
"971",91568935,48.8433233656,-122.5874950737,-9999,9.7,16.6,2.7,13.9,883,210,22.3,78.9,105,1987,3104,66,291,103,304,201,32,-18.5,34.5,11.5,702,287,70,31,839
"972",91572373,49.0350437258,-125.3626506647,-9999,8.7,15,2.9,12.1,3445,707,5.4,21.2,117,1648,3415,32,293,102,310,208,155,-17,32,6.6,572,0,77,301.36,615
"973",91669909,49.113388,-122.759189,-9999,9.9,17.3,2.6,14.7,1467,310,13.5,55.8,111,2078,3059,90,298,91,310,219,59,-17.7,35.1,11.5,670,176,73,92.49,927
"974",91671669,48.7396258189,-122.3702301085,-9999,9.3,16.6,2,14.6,1447,336,13.3,49.6,125,1906,3248,67,279,112,301,190,68,-19.9,34.8,12,697,169,70,88.3,814
"975",91707462,48.7102232747,-122.3312978446,-9999,9,16.5,1.9,14.6,1818,398,10.5,41.5,131,1846,3320,60,273,117,298,182,94,-20.4,34.8,11.1,702,139,69,125.12,777
"976",91766020,48.7876996678,-122.4566609412,-9999,9.8,17,2.7,14.3,1016,246,19.5,69.1,105,2038,3066,78,293,101,307,205,36,-18.4,34.6,11.5,705,253,70,43.74,886
"977",91922480,48.8331789642,-122.3771103099,-9999,9.7,17,2.3,14.7,1128,273,17.5,62.4,114,2023,3111,82,286,106,304,198,45,-19.3,35.4,11.6,717,237,69,53.69,889
"978",92017703,48.9202679852,-122.2904897109,-9999,9.8,17.2,2.2,15.1,1270,313,15.6,55.1,117,2068,3087,90,287,104,304,201,51,-19.4,35.7,11.7,722,212,69,67.21,925
"979",92025339,48.9396033023,-122.1514681354,-9999,8.9,16.9,0.9,16,1702,380,11.1,44.4,164,1864,3402,73,269,115,300,185,121,-21.5,35.1,12.2,689,152,70,114.74,819
"980",92029160,48.9672135165,-122.1636597812,-9999,9.1,17,1.1,15.9,1642,370,11.6,46,156,1915,3335,78,275,110,302,192,108,-21,35.2,11.6,686,155,71,109.14,851
"981",92030095,48.94397727,-122.2378614172,-9999,9.2,17.1,1.3,15.8,1723,398,11.1,42.9,147,1943,3284,80,279,107,304,196,100,-20.6,35.1,11.5,685,136,71,117.09,863
"982",92121276,47.1694666667,-122.1659861667,-9999,10.2,17.5,3.3,14.2,1163,265,17.4,66.1,93,2151,2938,97,295,104,309,205,35,-17.4,36.3,11.5,773,280,68,51.76,961
"983",92123906,45.50193,-122.6227416667,-9999,11.7,19.3,4.1,15.2,1112,198,19.5,97.5,69,2610,2506,199,315,84,321,236,23,-15.2,38.6,12.4,870,415,67,35.47,1280
"984",92132264,45.5024963869,-122.6351615488,-9999,11.7,19.4,4.2,15.2,1108,197,19.6,98.5,69,2622,2495,202,316,83,321,238,23,-15.1,38.6,12.3,870,416,67,35.03,1289
"985",92260974,48.7840507585,-122.4562224001,-9999,9.8,17,2.7,14.3,1019,246,19.4,68.9,105,2035,3069,77,292,102,307,205,36,-18.4,34.6,11.5,705,252,70,44.04,884
