OID_,Field1,ID2,lat,long,el,RASTERVALU,VAT_Mapuni,VAT_Mapu_1,muaggatt_O,muaggatt_m,muaggatt_1,muaggatt_2,muaggatt_s,muaggatt_3,muaggatt_b,muaggatt_w,muaggatt_4,muaggatt_f,muaggatt_5,muaggatt_p,muaggatt_a,muaggatt_6,muaggatt_7,muaggatt_8,muaggatt_d,muaggatt_9,muaggatt_h,muaggatt_i,muaggat_10,muaggatt_n,muaggat_11,muaggatt_e,muaggat_12,muaggat_13,muaggat_14,muaggat_15,muaggat_16,muaggat_17,muaggat_18,muaggat_19,muaggat_20,muaggat_21,muaggat_22,muaggatt_u,muaggat_23,muaggat_24,muaggat_25,muaggat_26,muaggat_27,component_,component1,componen_1,componen_2,componen_3,componen_4,componen_5,componen_6,componen_7,componen_8,componen_9,compone_10,compone_11,compone_12,compone_13,compone_14,compone_15,compone_16,compone_17,compone_18,compone_19,compone_20,compone_21,compone_22,compone_23,compone_24,compone_25,compone_26,compone_27,compone_28,compone_29,compone_30,compone_31,compone_32,compone_33,compone_34,compone_35,compone_36,compone_37,compone_38,compone_39,compone_40,compone_41,compone_42,compone_43,compone_44,compone_45,compone_46,compone_47,compone_48,compone_49,compone_50,compone_51,compone_52,compone_53,compone_54,compone_55,compone_56,compone_57,compone_58,compone_59,compone_60,compone_61,compone_62,compone_63,compone_64,compone_65,compone_66,compone_67,compone_68,compone_69,compone_70,compone_71,compone_72,compone_73,compone_74,compone_75,compone_76,compone_77,compone_78,compone_79,compone_80,compone_81,compone_82,compone_83,compone_84,compone_85,compone_86,compone_87,compone_88,compone_89,compone_90,compone_91,compone_92,compone_93,compone_94,compone_95,compone_96,compone_97,compone_98,compone_99,compon_100,compon_101,compon_102,compon_103,compon_104,compon_105,compon_106,compon_107,compon_108
206,824,83562291,45.511542623899999,-122.711682890999995,.,61774.0000000,156136.000000000000000,61774,3054,17D,"Goble silt loam, 15 to 30 percent slopes",-9999,23.0000000,23.0000000,-9999,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,-9999,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.9200000,Severe,0,1.0000000,61774,8589,-9999,85,-9999,Goble,Series,Yes,-9999,-9999,15.0000000,23.0000000,30.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,-9999,-9999,-9999,120,143,165,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61774,20854363
207,825,83563381,45.511344553900003,-122.712194987999993,.,61774.0000000,156136.000000000000000,61774,3054,17D,"Goble silt loam, 15 to 30 percent slopes",-9999,23.0000000,23.0000000,-9999,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,-9999,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.9200000,Severe,0,1.0000000,61774,8589,-9999,85,-9999,Goble,Series,Yes,-9999,-9999,15.0000000,23.0000000,30.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,-9999,-9999,-9999,120,143,165,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61774,20854363
208,826,83566783,45.511028388400000,-122.719043209999995,.,61773.0000000,35153.000000000000000,61773,3053,17C,"Goble silt loam, 3 to 15 percent slopes",-9999,9.0000000,9.0000000,-9999,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,-9999,85,6,85,Very limited,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Not limited,0.0000000,Severe,0,1.0000000,61773,8588,-9999,85,-9999,Goble,Series,Yes,-9999,-9999,3.0000000,9.0000000,15.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,275.0000000,488.0000000,248,0,113,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,-9999,-9999,-9999,120,143,165,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61773,20854362
209,829,83809392,45.517305999999998,-122.718997999999999,.,61775.0000000,465223.000000000000000,61775,3055,17E,"Goble silt loam, 30 to 60 percent slopes",-9999,45.0000000,45.0000000,-9999,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,-9999,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,61775,8590,-9999,85,-9999,Goble,Series,Yes,-9999,-9999,30.0000000,45.0000000,60.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,-9999,-9999,-9999,120,143,165,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61775,20854364
210,830,83810196,45.517305999999998,-122.718997999999999,.,61775.0000000,465223.000000000000000,61775,3055,17E,"Goble silt loam, 30 to 60 percent slopes",-9999,45.0000000,45.0000000,-9999,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,-9999,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,61775,8590,-9999,85,-9999,Goble,Series,Yes,-9999,-9999,30.0000000,45.0000000,60.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,-9999,-9999,-9999,120,143,165,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61775,20854364
211,840,84320891,45.511384396899999,-122.719581294999998,.,61773.0000000,35153.000000000000000,61773,3053,17C,"Goble silt loam, 3 to 15 percent slopes",-9999,9.0000000,9.0000000,-9999,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,-9999,85,6,85,Very limited,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Not limited,0.0000000,Severe,0,1.0000000,61773,8588,-9999,85,-9999,Goble,Series,Yes,-9999,-9999,3.0000000,9.0000000,15.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,275.0000000,488.0000000,248,0,113,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,-9999,-9999,-9999,120,143,165,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61773,20854362
212,841,84321788,45.511244293300003,-122.719641057999993,.,61789.5000000,19904.000000000000000,61790,3070,25B,"Latourell loam, 3 to 8 percent slopes",-9999,6.0000000,6.0000000,-9999,-9999,-9999,None,None,0,4.5000000,9.0000000,18.0000000,26.1200008,Well drained,Well drained,B,2,90,2,90,Not limited,Not limited,Not limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Not limited,Fair,Fair,Somewhat limited,0.0160000,Moderate,0,0.1070000,61790,8621,-9999,90,-9999,Latourell,Series,Yes,-9999,-9999,3.0000000,6.0000000,8.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,15.0000000,69.0000000,122.0000000,-9999,-9999,-9999,terraces,0.2300000,0.2300000,0.3000000,11.0000000,12.0000000,12.0000000,1016,1270,1524,-9999,-9999,-9999,165,188,210,2,e,-9999,2,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,B,Moderate,Low,"Fine-loamy, mixed, mesic Ultic Haploxeralfs",Alfisols,Xeralfs,Haploxeralfs,Ultic Haploxeralfs,fine-loamy,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61790,20854446
213,842,84365621,45.537363333300000,-123.002494450000000,.,61494.0000000,28891.000000000000000,61494,2723,37D,"Quatama loam, 12 to 20 percent slopes",-9999,16.0000000,15.3999996,-9999,76,76,None,None,0,4.2800002,8.9099998,16.5900002,21.9300003,Moderately well drained,Moderately well drained,C,-9999,85,4,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,4,1.0000000,61494,8068,-9999,4,-9999,Huberly,Series,No,-9999,-9999,0.0000000,2.0000000,3.0000000,-9999,-9999,-9999,-9999,4,48,6,-9999,-9999,-9999,Wooded under natural conditions,Yes,Poorly drained,46.0000000,61.0000000,76.0000000,-9999,-9999,-9999,terraces,0.3000000,0.3000000,0.3000000,11.0000000,12.0000000,12.0000000,1016,1143,1270,-9999,-9999,-9999,165,188,210,3,w,-9999,3,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,D,Moderate,Moderate,"Fine-silty, mixed, mesic Typic Fragiaquepts",Inceptisols,Aquepts,Fragiaquepts,Typic Fragiaquepts,fine-silty,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61494,20855361
214,844,84620183,45.351016000000001,-121.968277999999998,.,61663.8984375,75814.000000000000000,61664,3451,47E,"Kinney cobbly loam, 20 to 50 percent slopes",-9999,35.0000000,35.0000000,-9999,-9999,-9999,None,None,0,5.5300002,10.2799997,19.2900009,27.8600006,Well drained,Well drained,B,-9999,80,6,80,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,61664,9174,-9999,80,-9999,Kinney,Series,Yes,SOUTH,-9999,20.0000000,35.0000000,50.0000000,-9999,-9999,-9999,-9999,5,38,7,-9999,-9999,-9999,-9999,No,Well drained,305.0000000,458.0000000,610.0000000,158,270,23,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1905,2286,-9999,-9999,-9999,120,143,165,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,B,High,High,"Fine-loamy, mixed, mesic Andic Haplumbrepts",Inceptisols,Umbrepts,Haplumbrepts,Andic Haplumbrepts,fine-loamy,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61664,20855729
215,849,84940086,45.570525000000004,-122.125344444000007,.,61839.0000000,459579.000000000000000,61839,3119,4F,"Aschoff-Rock outcrop-Wahkeena association, very steep",-9999,75.0000000,75.0000000,0,-9999,-9999,None,None,0,5.2800002,7.5300002,12.0299997,16.5300007,Well drained,Well drained,B,-9999,90,7,65,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Severe,0,1.0000000,61839,8721,-9999,50,-9999,Aschoff,Series,Yes,-9999,-9999,60.0000000,75.0000000,90.0000000,-9999,-9999,-9999,-9999,5,48,6,-9999,-9999,-9999,-9999,No,Well drained,15.0000000,434.0000000,853.0000000,248,0,113,mountain slopes,0.1600000,0.1600000,0.1600000,9.0000000,11.0000000,12.0000000,1524,2032,2540,-9999,-9999,-9999,100,150,200,7,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,B,Moderate,High,"Medial-skeletal, mesic Andic Haplumbrepts",Inceptisols,Umbrepts,Haplumbrepts,Andic Haplumbrepts,medial-skeletal,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61839,20854372
216,870,85951101,45.516626879999997,-122.714502190000005,.,61774.0000000,156136.000000000000000,61774,3054,17D,"Goble silt loam, 15 to 30 percent slopes",-9999,23.0000000,23.0000000,-9999,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,-9999,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.9200000,Severe,0,1.0000000,61774,8589,-9999,85,-9999,Goble,Series,Yes,-9999,-9999,15.0000000,23.0000000,30.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,-9999,-9999,-9999,120,143,165,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61774,20854363
217,874,85993500,45.516719989999999,-122.718005099999999,.,61775.0000000,465223.000000000000000,61775,3055,17E,"Goble silt loam, 30 to 60 percent slopes",-9999,45.0000000,45.0000000,-9999,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,-9999,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,61775,8590,-9999,85,-9999,Goble,Series,Yes,-9999,-9999,30.0000000,45.0000000,60.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,-9999,-9999,-9999,120,143,165,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61775,20854364
218,875,86002017,45.446579712499997,-122.871157116999996,.,61423.0000000,347379.000000000000000,61423,2652,11D,"Cornelius and Kinton silt loams, 12 to 20 percent slopes",-9999,16.0000000,15.6000004,-9999,86,86,None,None,0,5.7900000,11.1899996,19.4200001,21.8999996,Moderately well drained,Moderately well drained,C,4,45,4,49,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,0.5650000,Severe,4,1.0000000,61423,7960,-9999,4,-9999,Delena,Series,No,-9999,-9999,3.0000000,8.0000000,12.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,Wooded under natural conditions,Yes,Poorly drained,76.0000000,252.0000000,427.0000000,113,225,338,swales,0.1600000,0.2300000,0.2300000,10.0000000,11.0000000,12.0000000,1270,1397,1524,-9999,-9999,-9999,165,188,210,4,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,D,Moderate,Moderate,"Fine-silty, mixed, mesic Humic Fragiaquepts",Inceptisols,Aquepts,Fragiaquepts,Humic Fragiaquepts,fine-silty,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61423,20855316
219,878,86364022,45.510750000000002,-122.491569444000007,.,61805.0000000,278145.000000000000000,61805,3085,30A,"Multnomah-Urban land complex, 0 to 3 percent slopes",-9999,2.0000000,2.0000000,-9999,-9999,-9999,None,None,0,4.9000001,9.3999996,18.2600002,20.2600002,Well drained,Well drained,B,3,50,3,50,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Somewhat limited,0.0240000,Slight,0,1.0000000,61805,8642,-9999,50,-9999,Multnomah,Series,Yes,-9999,-9999,0.0000000,2.0000000,3.0000000,-9999,-9999,-9999,-9999,3,56,5,-9999,-9999,-9999,-9999,No,Well drained,46.0000000,84.0000000,122.0000000,-9999,-9999,-9999,terraces,0.1600000,0.1600000,0.2300000,11.0000000,12.0000000,12.0000000,1016,1270,1524,-9999,-9999,-9999,165,188,210,3,s,-9999,3,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,B,Moderate,High,"Fine-loamy over sandy or sandy-skeletal, mixed, mesic Dystric Xerochrepts",Inceptisols,Ochrepts,Xerochrepts,Dystric Xerochrepts,fine-loamy over sandy or sandy-skeletal,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61805,20854464
220,882,86581975,45.515915578900000,-122.718535136000000,.,61775.0000000,465223.000000000000000,61775,3055,17E,"Goble silt loam, 30 to 60 percent slopes",-9999,45.0000000,45.0000000,-9999,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,-9999,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,61775,8590,-9999,85,-9999,Goble,Series,Yes,-9999,-9999,30.0000000,45.0000000,60.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,-9999,-9999,-9999,120,143,165,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61775,20854364
221,883,86585445,45.515921964800000,-122.719009138000004,.,61775.0000000,465223.000000000000000,61775,3055,17E,"Goble silt loam, 30 to 60 percent slopes",-9999,45.0000000,45.0000000,-9999,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,-9999,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,61775,8590,-9999,85,-9999,Goble,Series,Yes,-9999,-9999,30.0000000,45.0000000,60.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,-9999,-9999,-9999,120,143,165,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61775,20854364
222,884,86730250,45.513346016000000,-122.719582920999997,.,61773.0000000,35153.000000000000000,61773,3053,17C,"Goble silt loam, 3 to 15 percent slopes",-9999,9.0000000,9.0000000,-9999,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,-9999,85,6,85,Very limited,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Not limited,0.0000000,Severe,0,1.0000000,61773,8588,-9999,85,-9999,Goble,Series,Yes,-9999,-9999,3.0000000,9.0000000,15.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,275.0000000,488.0000000,248,0,113,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,-9999,-9999,-9999,120,143,165,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61773,20854362
223,885,86733691,45.513371913699999,-122.719589150000004,.,61773.0000000,35153.000000000000000,61773,3053,17C,"Goble silt loam, 3 to 15 percent slopes",-9999,9.0000000,9.0000000,-9999,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,-9999,85,6,85,Very limited,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Not limited,0.0000000,Severe,0,1.0000000,61773,8588,-9999,85,-9999,Goble,Series,Yes,-9999,-9999,3.0000000,9.0000000,15.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,275.0000000,488.0000000,248,0,113,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,-9999,-9999,-9999,120,143,165,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61773,20854362
