OID_,Field1,ID2,lat,long,el,OR_MapunitRaster_10m,RASTERVALU,VAT_MapunitRaster_10m_Count,VAT_MapunitRaster_10m_MUKEY,muaggatt_OBJECTID,muaggatt_musym,muaggatt_muname,muaggatt_mustatus,muaggatt_slopegraddcp,muaggatt_slopegradwta,muaggatt_brockdepmin,muaggatt_wtdepannmin,muaggatt_wtdepaprjunmin,muaggatt_flodfreqdcd,muaggatt_flodfreqmax,muaggatt_pondfreqprs,muaggatt_aws025wta,muaggatt_aws050wta,muaggatt_aws0100wta,muaggatt_aws0150wta,muaggatt_drclassdcd,muaggatt_drclasswettest,muaggatt_hydgrpdcd,muaggatt_iccdcd,muaggatt_iccdcdpct,muaggatt_niccdcd,muaggatt_niccdcdpct,muaggatt_engdwobdcd,muaggatt_engdwbdcd,muaggatt_engdwbll,muaggatt_engdwbml,muaggatt_engstafdcd,muaggatt_engstafll,muaggatt_engstafml,muaggatt_engsldcd,muaggatt_engsldcp,muaggatt_englrsdcd,muaggatt_engcmssdcd,muaggatt_engcmssmp,muaggatt_urbrecptdcd,muaggatt_urbrecptwta,muaggatt_forpehrtdcp,muaggatt_hydclprs,muaggatt_awmmfpwwta,muaggatt_mukey,component_OBJECTID,component_comppct_l,component_comppct_r,component_comppct_h,component_compname,component_compkind,component_majcompflag,component_otherph,component_localphase,component_slope_l,component_slope_r,component_slope_h,component_slopelenusle_l,component_slopelenusle_r,component_slopelenusle_h,component_runoff,component_tfact,component_wei,component_weg,component_erocl,component_earthcovkind1,component_earthcovkind2,component_hydricon,component_hydricrating,component_drainagecl,component_elev_l,component_elev_r,component_elev_h,component_aspectccwise,component_aspectrep,component_aspectcwise,component_geomdesc,component_albedodry_l,component_albedodry_r,component_albedodry_h,component_airtempa_l,component_airtempa_r,component_airtempa_h,component_map_l,component_map_r,component_map_h,component_reannualprecip_l,component_reannualprecip_r,component_reannualprecip_h,component_ffd_l,component_ffd_r,component_ffd_h,component_nirrcapcl,component_nirrcapscl,component_nirrcapunit,component_irrcapcl,component_irrcapscl,component_irrcapunit,component_cropprodindex,component_constreeshrubgrp,component_wndbrksuitgrp,component_rsprod_l,component_rsprod_r,component_rsprod_h,component_foragesuitgrpid,component_wlgrain,component_wlgrass,component_wlherbaceous,component_wlshrub,component_wlconiferous,component_wlhardwood,component_wlwetplant,component_wlshallowwat,component_wlrangeland,component_wlopenland,component_wlwoodland,component_wlwetland,component_soilslippot,component_frostact,component_initsub_l,component_initsub_r,component_initsub_h,component_totalsub_l,component_totalsub_r,component_totalsub_h,component_hydgrp,component_corcon,component_corsteel,component_taxclname,component_taxorder,component_taxsuborder,component_taxgrtgroup,component_taxsubgrp,component_taxpartsize,component_taxpartsizemod,component_taxceactcl,component_taxreaction,component_taxtempcl,component_taxmoistscl,component_taxtempregime,component_soiltaxedition,component_castorieindex,component_flecolcomnum,component_flhe,component_flphe,component_flsoilleachpot,component_flsoirunoffpot,component_fltemik2use,component_fltriumph2use,component_indraingrp,component_innitrateleachi,component_misoimgmtgrp,component_vasoimgtgrp,component_mukey,component_cokey
339,815,83348870,47.719094823900001,-122.051145257700000,.,,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138
340,817,83415556,47.552180000000000,-122.253590000000003,.,,3064842.0000000,,3064842,,3061,"Alderwood-Everett complex, 0 to 12 percent slopes",,5.0000000,4.5999999,,65,,None,None,10,2.6700001,4.7300000,7.3000002,8.2200003,Moderately well drained,Moderately well drained,A,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.1360000,Moderate,10,1.0000000,3064842,,,5,,Kitsap,Series,No ,,,0.0000000,5.0000000,12.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064842,21113685
341,836,84069353,48.684749007299999,-122.924043741199995,.,,1283231.5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,839,84264013,47.761200363800000,-122.477688789499993,.,,74193.0000000,,74193,,23,"Kapowsin gravelly ashy loam, 6 to 15 percent slopes",,10.0000000,9.5000000,,50,50,None,None,6,6.0500002,10.8900003,13.5699997,14.1899996,Moderately well drained,Moderately well drained,B,,100,3,85,Somewhat limited,Very limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Poor,Fair,Somewhat limited,0.2590000,Moderate,6,1.0000000,74193,,,2,,Dupont,Series,No ,,,0.0000000,0.0000000,1.0000000,30,30,61,,,,,,,,Neither wooded nor farmable under natural conditions,Yes,Very poorly drained,15.0000000,180.0000000,275.0000000,180,0,180,"depressions, plains, troughs",,,,9.0000000,10.0000000,11.0000000,762,1016,1270,,,,150,185,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Diatomaceous, euic, mesic Limnic Haplosaprists",Histosols,Saprists,Haplosaprists,Limnic Haplosaprists,not used,not used,not used,euic,mesic,Typic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,74193,21008972
343,846,84733991,48.472373128699999,-122.445857338600007,.,,74793.0000000,,74793,,16,"Bow gravelly loam, 0 to 3 percent slopes",,2.0000000,2.0000000,,30,30,None,None,0,4.2199998,8.1400003,17.5100002,26.0100002,Somewhat poorly drained,Somewhat poorly drained,C/D,,100,4,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Slight,95,1.0000000,74793,,,90,,Bow,Series,Yes,,,0.0000000,2.0000000,3.0000000,,,,,5,86,3,,,,,Yes,Somewhat poorly drained,15.0000000,61.0000000,122.0000000,180,0,180,"plains, terraces",,0.3000000,,9.0000000,10.0000000,10.0000000,508,762,1016,,,,170,195,220,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Low,High,"Ashy over clayey, amorphic over smectitic, nonacid, mesic Typic Vitraquands",Andisols,Aquands,Vitraquands,Typic Vitraquands,ashy over clayey,,,nonacid,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74793,21076764
344,850,84968283,45.778174999999997,-122.670403333300001,.,,72005.0000000,,72005,,HoC,"Hillsboro silt loam, 8 to 15 percent slopes",,12.0000000,12.0000000,,,,None,None,0,5.0000000,10.0000000,20.0000000,30.0000000,Well drained,Well drained,B,,100,3,100,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Somewhat limited,Poor,Poor,Very limited,1.0000000,Severe,0,0.6330000,72005,,,100,,Hillsboro,Series,Yes,,,8.0000000,12.0000000,15.0000000,,,,,5,56,5,,,,,No,Well drained,30.0000000,80.0000000,120.0000000,180,0,180,terraces,,0.2300000,,12.0000000,12.0000000,12.0000000,1016,1143,1270,,,,170,190,210,3,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Low,"Fine-silty, mixed, superactive, mesic Ultic Argixerolls",Mollisols,Xerolls,Argixerolls,Ultic Argixerolls,fine-silty,,superactive,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,72005,20796742
345,851,85000753,47.631704999999997,-122.313071666699997,.,,3064839.0000000,,3064839,,3058,"Alderwood-Everett-Urban land complex, 0 to 12 percent slopes",,5.0000000,4.8000002,,65,,,None,5,2.5999999,4.6599998,7.2700000,8.3599997,Moderately well drained,Moderately well drained,A,,100,4,75,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.0990000,Moderate,5,1.0000000,3064839,,,5,,Kitsap,Series,No ,,,0.0000000,5.0000000,12.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064839,21113667
346,852,85035731,47.133208333299997,-122.800238333300001,.,,2454679.0000000,,2454679,,50,"Kapowsin silt loam, 0 to 3 percent slopes",,2.0000000,2.0000000,,46,46,None,None,7,5.8000002,11.3000002,15.6199999,15.6199999,Moderately well drained,Moderately well drained,C/D,,93,3,85,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.4360000,Slight,7,1.0000000,2454679,,,85,,Kapowsin,Series,Yes,,,0.0000000,2.0000000,3.0000000,,,,,3,56,5,,,,,No,Moderately well drained,15.0000000,145.0000000,274.0000000,180,0,180,till plains,,0.2300000,,9.0000000,10.0000000,11.0000000,762,1016,1270,,,,150,185,220,3,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Low,High,"Coarse-loamy, mixed, mesic Andic Durochrepts",Inceptisols,Ochrepts,Durochrepts,Andic Durochrepts,coarse-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,2454679,21078257
347,853,85039935,47.247630000000001,-122.492919999999998,.,,3227037.0000000,,3227037,,3055,"Urban land-Alderwood complex, 0 to 5 percent slopes",,3.0000000,2.8000000,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not limited,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3160000,Not rated,10,1.0000000,3227037,,,15,,Alderwood,Series,Yes,,,0.0000000,3.0000000,5.0000000,30,61,91,,3,56,5,,,,,No,Moderately well drained,5.0000000,120.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.4400000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3227037,21372908
348,854,85054388,48.774194880000003,-122.333450740000004,.,,75038.0000000,,75038,,156,"Squalicum gravelly loam, 5 to 15 percent slopes",,10.0000000,9.8000002,,110,110,None,None,1,6.2500000,12.5000000,23.7999992,26.2000008,Moderately well drained,Moderately well drained,B,,100,3,85,Somewhat limited,Somewhat limited,Not rated,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.0060000,Moderate,2,1.0000000,75038,,,85,,Squalicum,Series,Yes,,,5.0000000,10.0000000,15.0000000,,,,,4,56,5,,,,,No,Moderately well drained,61.0000000,259.0000000,457.0000000,180,0,180,"foothills, hillslopes",,0.2300000,,9.0000000,9.0000000,9.0000000,1143,1143,1143,,,,140,180,220,3,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Low,High,"Coarse-loamy, isotic, mesic Typic Haplorthods",Spodosols,Orthods,Haplorthods,Typic Haplorthods,coarse-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75038,21088632
349,862,85693634,47.672924999999999,-122.294311666699997,.,,3064837.0000000,,3064837,,3056,"Urban land-Alderwood complex, 5 to 12 percent slopes",,10.0000000,9.1000004,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3780000,Not rated,10,1.0000000,3064837,,,10,,McKenna,Series,No ,,,0.0000000,1.0000000,5.0000000,30,61,91,,3,38,7,,,,,Yes,Poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.1600000,0.1600000,0.1600000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,6,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Loamy-skeletal, mixed, superactive, nonacid, mesic Humic Epiaquepts",Inceptisols,Aquepts,Epiaquepts,Humic Epiaquepts,loamy-skeletal,not used,superactive,nonacid,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064837,21113657
350,863,85694678,47.674019999999999,-122.298424999999995,.,,3064837.0000000,,3064837,,3056,"Urban land-Alderwood complex, 5 to 12 percent slopes",,10.0000000,9.1000004,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3780000,Not rated,10,1.0000000,3064837,,,10,,McKenna,Series,No ,,,0.0000000,1.0000000,5.0000000,30,61,91,,3,38,7,,,,,Yes,Poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.1600000,0.1600000,0.1600000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,6,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Loamy-skeletal, mixed, superactive, nonacid, mesic Humic Epiaquepts",Inceptisols,Aquepts,Epiaquepts,Humic Epiaquepts,loamy-skeletal,not used,superactive,nonacid,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064837,21113657
351,876,86341189,46.731155000000001,-117.174278333299995,.,,68512.0000000,,68512,,2vz54,"Caldwell silt loam, 0 to 3 percent slopes",,2.0000000,2.2000000,,61,61,Occasional,Occasional,0,5.1500001,10.3199997,19.5599995,26.9300003,Somewhat poorly drained,Somewhat poorly drained,C,,100,3,92,Very limited,Very limited,Not limited,Very limited,Very limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Poor,Fair,Somewhat limited,0.2670000,Slight,5,0.9730000,68512,,,3,,Thatuna,Series,No ,,,3.0000000,5.0000000,10.0000000,84,107,107,,5,48,6,,Crop cover,Other grass/herbaceous cover,,No,Moderately well drained,640.0000000,790.0000000,840.0000000,300,0,70,"loess hills, plateaus",,0.1600000,,7.0000000,9.0000000,9.0000000,430,535,610,,,,110,125,135,3,e,,,,,,,,1100,1300,1500,,,,,,,,,,,,,,,High,0,0,0,,,,C,Low,High,"Fine-silty, mixed, superactive, mesic Oxyaquic Argixerolls",Mollisols,Xerolls,Argixerolls,Oxyaquic Argixerolls,fine-silty,not used,superactive,not used,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,68512,20806553
352,877,86350419,47.634078032100000,-122.299166430599996,.,,3064837.0000000,,3064837,,3056,"Urban land-Alderwood complex, 5 to 12 percent slopes",,10.0000000,9.1000004,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3780000,Not rated,10,1.0000000,3064837,,,10,,McKenna,Series,No ,,,0.0000000,1.0000000,5.0000000,30,61,91,,3,38,7,,,,,Yes,Poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.1600000,0.1600000,0.1600000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,6,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Loamy-skeletal, mixed, superactive, nonacid, mesic Humic Epiaquepts",Inceptisols,Aquepts,Epiaquepts,Humic Epiaquepts,loamy-skeletal,not used,superactive,nonacid,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064837,21113657
353,879,86443651,47.081034776800003,-122.781337698599998,.,,2454707.2500000,,2454707,,129,Water,,,,,,,,,0,,,,,,,,,100,,100,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,,Not rated,0,,2454707,,,100,,Water,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,Unranked,,,,,,,,alluvial cones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,2454707,21078103
354,895,86994138,47.729603333299998,-122.556388333300006,.,,74210.0000000,,74210,,39,"Poulsbo gravelly sandy loam, 0 to 6 percent slopes",,3.0000000,3.0000000,,53,,None,None,5,3.0000000,6.0000000,7.3200002,7.3200002,Moderately well drained,Moderately well drained,B/D,,100,4,95,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.1090000,Slight,5,1.0000000,74210,,,95,,Poulsbo,Series,Yes,,,0.0000000,3.0000000,6.0000000,,,,,3,86,4,,,,,No,Moderately well drained,0.0000000,120.0000000,150.0000000,180,0,180,"moraines, terraces",,0.3000000,,10.0000000,10.0000000,10.0000000,889,889,889,,,,210,210,210,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B/D,High,High,"Coarse-loamy, isotic, mesic Vitrandic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Vitrandic Dystroxerepts,coarse-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74210,21008979
355,898,87621560,47.304580000000001,-122.516153333299997,.,,3227031.0000000,,3227031,,988,"Urban land, 0 to 5 percent slopes",,3.0000000,3.2000000,,,,,,0,1.9299999,3.6800001,5.4000001,5.4000001,,,,,100,8,90,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.0290000,Not rated,0,1.0000000,3227031,,,90,,Urban land,Miscellaneous area,Yes,,,0.0000000,3.0000000,5.0000000,30,61,91,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,3227031,21372913
356,899,87625497,47.372446666700000,-122.255203333300003,.,,1389446.0000000,,1389446,,Py,Puyallup fine sandy loam,,1.0000000,1.0000000,,137,137,Occasional,Occasional,0,3.5000000,7.0000000,13.0200005,16.5200005,Well drained,Well drained,A,3,75,3,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.0020000,Slight,16,1.0000000,1389446,,,75,,Puyallup,Series,Yes,,,0.0000000,1.0000000,2.0000000,,,,,3,134,2,,,,,No,Well drained,0.0000000,60.0000000,250.0000000,180,0,180,"flood plains, terraces",,0.0900000,,10.0000000,10.0000000,10.0000000,889,1207,1524,,,,170,185,200,3,w,,3,w,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Low,High,"Coarse-loamy over sandy or sandy-skeletal, isotic over mixed, mesic Vitrandic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Vitrandic Haploxerolls,coarse-loamy over sandy or sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1389446,20797336
357,901,87733728,47.620486666700003,-122.330086666699998,.,,3064831.0000000,,3064831,,989,"Urban land, 5 to 20 percent slopes",,15.0000000,15.0000000,,,,,,0,1.9299999,3.6800001,5.4000001,5.4000001,,,,,100,8,90,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.0290000,Not rated,0,1.0000000,3064831,,,5,,Alderwood,Series,No ,,,5.0000000,15.0000000,20.0000000,30,61,91,,3,56,5,,,,,No,Moderately well drained,5.0000000,120.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.4400000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064831,21113651
358,904,87949492,47.462636666700000,-123.857820000000004,.,,78326.0000000,,78326,,666M9,"Mudcreek-Kalaloch complex, 5 to 35 percent slopes",,20.0000000,20.0000000,,51,79,None,None,0,6.1599998,11.3400002,17.3199997,17.5000000,Moderately well drained,Moderately well drained,C/D,,100,6,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.5000000,Severe,0,1.0000000,78326,,,4,,unnamed,Taxon above family,No ,,somewhat poorly drained,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,78326,20810453
359,905,88061558,47.477428333299997,-122.097869500000002,.,,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138
360,906,88182512,48.801860922300001,-122.198241502000002,.,,75123.0000000,,75123,,6,"Barneston gravelly ashy loam, 0 to 8 percent slopes",,4.0000000,3.9000001,,,,,,5,3.8000000,6.4000001,7.2600002,8.1199999,Somewhat excessively drained,Somewhat excessively drained,A,,100,4,85,Not limited,Not limited,Not limited,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Not limited,0.0560000,Slight,5,1.0000000,75123,,,5,,Nargar,Series,No ,,,0.0000000,4.0000000,8.0000000,30,55,91,,,,,,,,,No,Well drained,25.0000000,125.0000000,425.0000000,180,0,180,"outwash plains, terraces",,,,8.0000000,9.0000000,10.0000000,1200,1500,2000,,,,180,200,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ashy over sandy or sandy-skeletal, mixed, mesic Andic Haplorthods",Spodosols,Orthods,Haplorthods,Andic Haplorthods,ashy over sandy or sandy-skeletal,,,,mesic,,,,,,,,,,N/A,N/A,,,,,75123,21089598
361,908,88343303,48.780053177399999,-122.182358466099998,.,,75084.0000000,,75084,,24,"Chuckanut loam, 3 to 8 percent slopes",,6.0000000,5.8000002,,,,None,None,0,5.7500000,9.7500000,16.5799999,23.0799999,Well drained,Well drained,B,,100,2,90,Not limited,Not limited,Not limited,Not rated,Somewhat limited,Not rated,Not rated,Somewhat limited,Somewhat limited,Not limited,Fair,Not rated,Somewhat limited,0.0120000,Moderate,4,0.1770000,75084,,,90,,Chuckanut,Series,Yes,,,3.0000000,6.0000000,8.0000000,,,,,5,134,2,,,,,No,Well drained,76.0000000,107.0000000,137.0000000,68,180,293,"foothills, hillslopes",,0.2300000,,8.0000000,9.0000000,10.0000000,889,1016,1143,,,,160,180,200,2,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Ashy over loamy, amorphic over isotic, mesic Typic Vitrixerands",Andisols,Xerands,Vitrixerands,Typic Vitrixerands,ashy over loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75084,21088971
362,909,88449289,48.680938351800002,-122.277359962500000,.,,75070.0000000,,75070,,185,"Wickersham channery silt loam, 0 to 8 percent slopes",,4.0000000,4.0000000,,,,None,None,0,5.0000000,9.6000004,12.0200005,14.0200005,Well drained,Well drained,B,3,90,3,90,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Somewhat limited,0.0010000,Slight,0,1.0000000,75070,,,90,,Wickersham,Series,Yes,,,0.0000000,4.0000000,8.0000000,,,,,3,56,5,,,,,No,Well drained,79.0000000,91.0000000,107.0000000,180,0,180,"alluvial fans, terraces, valleys",,0.2300000,,9.0000000,10.0000000,10.0000000,1397,1651,1905,,,,170,170,170,3,s,,3,s,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Vitrandic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Vitrandic Dystroxerepts,coarse-loamy over sandy or sandy-skeletal,,superactive,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75070,21088814
